Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S4161,Ali,Smith,student3161@university.com,Male,24,Business,94.14,86.77,69.72,60.9,74.29,1.46,98.29,94.24,A,11.7,Yes,Yes,Bachelor's,Medium,1,4.2
S4162,Emma,Davis,student3162@university.com,Female,20,Business,72.25,78.56,60.12,62.69,62.12,3.41,76.62,98.72,D,8.1,Yes,No,None,Medium,8,6
S4163,Ahmed,Williams,student3163@university.com,Male,22,Engineering,,96.31,82.93,53.71,83.7,6.35,66.48,67.28,B,24.9,Yes,Yes,Bachelor's,Low,2,6.5
S4164,Ahmed,Johnson,student3164@university.com,Male,24,CS,70.79,98.94,72.29,,86.33,7.4,96.91,79.73,F,28.8,Yes,Yes,Bachelor's,Medium,6,4.2
S4165,Ali,Williams,student3165@university.com,Female,19,CS,72.47,96.81,95.97,92.98,73.21,1.6,68.23,91.15,B,10.7,No,Yes,High School,Low,4,7.4
S4166,Emma,Davis,student3166@university.com,Male,24,CS,94.76,89.45,54.32,84.42,61.5,6.64,95.73,76.59,B,24.1,Yes,Yes,Bachelor's,Low,10,4.4
S4167,Ali,Johnson,student3167@university.com,Female,19,Business,89.41,82.34,58.62,93.76,77.86,1.79,92.78,73.09,A,15.9,No,Yes,Master's,Medium,10,7.2
S4168,Sara,Brown,student3168@university.com,Male,20,CS,56.33,79.8,58.97,55.24,62.69,2.22,76.44,78.6,F,13.9,No,Yes,PhD,Low,4,9
S4169,Liam,Williams,student3169@university.com,Female,23,Engineering,80.52,46.23,88.36,72.78,97,5.31,83.84,67.84,B,29.7,No,Yes,Master's,Medium,5,4.3
S4170,John,Williams,student3170@university.com,Female,19,Engineering,99.8,56.29,45.94,61.46,81.44,2.89,85.02,59.6,A,13.6,No,Yes,High School,High,1,5.4
S4171,Omar,Davis,student3171@university.com,Male,20,Engineering,79.78,40.34,67.34,86.06,64.6,6.62,82.05,53.33,C,21.5,No,Yes,Bachelor's,Medium,4,4.6
S4172,Ahmed,Jones,student3172@university.com,Female,24,Mathematics,89.29,48.24,65.65,98.51,60.79,9.56,58.04,80.5,B,22.8,No,No,None,Low,8,5.8
S4173,Sara,Davis,student3173@university.com,Male,19,CS,88.45,66.35,44.39,90.77,85.84,1.49,84.64,68.96,B,24.3,No,Yes,Bachelor's,Medium,9,8.2
S4174,John,Williams,student3174@university.com,Male,21,Business,67.52,48.79,64.65,51.76,85.39,5.71,50.16,94.15,D,26.6,No,Yes,Bachelor's,High,2,8.6
S4175,Sara,Johnson,student3175@university.com,Female,18,CS,68.59,94.1,70.8,65.83,79.86,9.23,85.5,61.15,F,19.2,No,Yes,,Medium,6,8.2
S4176,Emma,Jones,student3176@university.com,Male,24,CS,86.2,88.34,43.91,51.43,80.72,1.77,77.74,65.54,A,20.1,No,Yes,Bachelor's,High,5,7.5
S4177,Ahmed,Davis,student3177@university.com,Female,23,Engineering,75,44.3,70.59,52.01,80.19,3.67,62.99,98.53,C,22.8,No,Yes,None,Low,8,7.6
S4178,Omar,Davis,student3178@university.com,Male,24,CS,78.53,54.93,97.55,53.98,68.01,1.24,90.19,77.81,C,8.7,No,Yes,,Medium,8,4.6
S4179,Ali,Williams,student3179@university.com,Male,21,Business,85.65,89.14,98.73,63.82,96.87,6.42,70.26,67.34,A,10,No,Yes,,Low,8,5.2
S4180,Ali,Williams,student3180@university.com,Female,20,Engineering,88.88,88.18,71.9,65.21,73.96,6.69,74.29,93.04,A,24.1,Yes,Yes,PhD,Medium,10,5.8
S4181,John,Brown,student3181@university.com,Male,20,CS,63.58,96.73,70.91,70.02,51.02,6.64,51.38,87.17,A,8.4,No,Yes,Bachelor's,Medium,1,4.3
S4182,Omar,Davis,student3182@university.com,Male,24,CS,57.34,99.85,57.13,,67.42,5.42,70.07,78.66,C,22.2,No,Yes,None,Medium,10,8.1
S4183,Liam,Williams,student3183@university.com,Male,21,Engineering,64.59,98.58,99.83,88.57,56.51,7.46,58.37,94.45,D,5.8,No,Yes,Bachelor's,Medium,4,5.3
S4184,Maria,Smith,student3184@university.com,Male,24,Business,75.38,64.61,56.45,57.07,68.17,0.36,63.81,54.7,F,13.4,No,Yes,,Medium,2,4.3
S4185,Emma,Jones,student3185@university.com,Male,18,Engineering,67.11,55.02,67.17,57.89,80.41,9.58,62.61,69.72,F,21.6,No,Yes,High School,High,4,4.4
S4186,John,Smith,student3186@university.com,Male,18,Engineering,78.42,85.5,40.18,81.33,51.13,2.22,52.3,90.53,B,22.7,Yes,Yes,High School,Low,6,8.8
S4187,Maria,Jones,student3187@university.com,Male,22,Business,52.67,57.96,60.95,78.59,93.51,1.22,73.02,69.3,D,20.8,No,Yes,None,Medium,4,8.6
S4188,Sara,Davis,student3188@university.com,Male,19,Engineering,75.49,88.38,44.29,57.7,80.52,9.41,76.13,96.34,C,16,No,Yes,,Low,5,8.8
S4189,Emma,Brown,student3189@university.com,Female,22,CS,68.4,72.04,84.63,,64.77,8.3,78.55,57.63,A,11.4,Yes,Yes,None,Low,3,8.8
S4190,Sara,Williams,student3190@university.com,Male,18,Engineering,76.73,87.64,73.66,,65.56,7.65,73.11,66.83,A,20.3,No,Yes,,Low,2,8
S4191,Liam,Williams,student3191@university.com,Male,21,Engineering,71.13,56.55,74.33,68.35,73.28,1.05,93.48,71.29,A,9.6,Yes,Yes,None,Medium,7,5.4
S4192,Omar,Williams,student3192@university.com,Female,19,Business,64.21,70.48,57.19,71.02,62.4,8.08,51.88,84.35,B,6.5,No,No,PhD,Medium,6,5.6
S4193,Ahmed,Davis,student3193@university.com,Female,21,Engineering,95.21,73.84,88.89,66.14,50.22,6.09,80.69,59.77,A,5.5,No,Yes,Bachelor's,Low,3,6
S4194,Emma,Jones,student3194@university.com,Female,22,Mathematics,59.24,96.59,40.2,77.87,51.33,7.32,93.31,50.49,C,11.7,Yes,Yes,,High,10,7.9
S4195,Maria,Williams,student3195@university.com,Male,20,CS,84.07,56,60.02,69.43,67.89,9.78,52.05,98.83,C,5.7,No,Yes,High School,Low,9,8.6
S4196,Liam,Smith,student3196@university.com,Female,21,Mathematics,96.23,96.2,79.57,62.97,56.21,1.94,74.82,94.94,A,11.2,No,Yes,Master's,High,6,6.2
S4197,Ahmed,Williams,student3197@university.com,Female,22,Engineering,76.93,88.29,94.48,95.22,51.12,5.04,79.45,65.01,C,12.2,No,Yes,PhD,Low,5,5.5
S4198,Ali,Davis,student3198@university.com,Male,22,Engineering,93.82,83.85,54.08,65.42,92.96,7.53,59.55,74.17,A,13.6,No,Yes,Master's,Medium,8,5.2
S4199,Maria,Brown,student3199@university.com,Male,22,CS,56.24,87.21,72.47,84.92,63.71,4.34,62.63,74.45,F,22.8,No,No,PhD,Medium,2,5.3
S4200,John,Smith,student3200@university.com,Female,20,CS,,76.33,72.28,67.36,75.16,0.55,89.28,93.46,C,16,Yes,Yes,,Medium,6,4
S4201,Ali,Williams,student3201@university.com,Female,20,Business,72.85,54.64,92.45,71.76,58.97,1.11,78.37,79.85,F,29.6,Yes,Yes,,Medium,6,5.2
S4202,Liam,Williams,student3202@university.com,Male,24,Business,50.41,51.37,43.03,61.8,52.34,6.02,65.79,91.32,F,28.7,No,Yes,None,Medium,7,5.5
S4203,Ali,Johnson,student3203@university.com,Male,20,CS,72.16,91.98,65.47,87.62,87.24,2.85,88.24,95.6,C,29.5,No,Yes,High School,Medium,3,7.9
S4204,John,Jones,student3204@university.com,Male,19,Engineering,68.45,83.51,50.95,86.86,56.25,1.38,87.34,78.3,A,15.3,No,Yes,Master's,High,6,6.7
S4205,Emma,Smith,student3205@university.com,Male,20,CS,83.49,52.79,41.29,51.11,51.29,3.4,67.27,64.27,A,6.1,Yes,Yes,Master's,Low,3,5.7
S4206,Ali,Johnson,student3206@university.com,Male,20,Mathematics,96.92,76.91,48.82,53.01,79.36,2.01,74.43,74.94,B,26.5,No,Yes,None,Low,8,7
S4207,Omar,Brown,student3207@university.com,Female,20,Business,54.29,66.85,98.59,96.12,50.67,0.24,83.23,92.54,C,15.9,No,Yes,Master's,High,5,7.9
S4208,Maria,Jones,student3208@university.com,Male,21,CS,66.37,49.52,52.89,94.44,71.81,1.52,67.16,79.18,A,21,No,Yes,,Low,6,7.1
S4209,Ahmed,Smith,student3209@university.com,Male,20,Business,72.2,71.91,96.1,75.3,64.44,8.83,81.45,94.79,B,26.1,Yes,Yes,High School,Low,9,4.4
S4210,Ali,Williams,student3210@university.com,Male,19,Mathematics,72.76,56.89,52.32,74.67,65.97,0.12,62.55,94.77,A,20.2,No,Yes,Master's,Low,9,5.2
S4211,Maria,Smith,student3211@university.com,Male,22,CS,88.74,45.77,95.88,90.62,50.19,7.74,64.6,68.67,A,23.4,Yes,Yes,High School,Medium,5,5.4
S4212,Sara,Williams,student3212@university.com,Male,21,Business,72.17,68.02,79.28,56.92,98.22,7.53,65.53,72.41,B,11.2,No,Yes,High School,Medium,10,5.8
S4213,Maria,Jones,student3213@university.com,Female,18,Engineering,51.36,75.41,46.79,82.68,75.85,5.64,96.8,83.9,D,9.9,Yes,Yes,,Low,7,4.1
S4214,Ahmed,Williams,student3214@university.com,Male,20,Engineering,85.51,42.81,74.91,73.8,78.63,2.08,91.68,55.55,B,18.9,Yes,No,Master's,Low,6,7.7
S4215,Maria,Brown,student3215@university.com,Female,24,CS,94.24,64.13,59.11,87.17,83.31,8.78,78.26,73.28,B,20.9,No,Yes,None,Medium,10,6.4
S4216,John,Davis,student3216@university.com,Male,24,CS,75.7,55.46,62.99,51.51,89.88,4.75,78.19,57.47,F,26.8,No,Yes,None,Low,4,8.5
S4217,Liam,Williams,student3217@university.com,Female,22,Engineering,79.06,41.84,66.41,79.64,80.4,1.73,52.81,92.4,D,25.5,No,Yes,PhD,Low,1,6.6
S4218,Ahmed,Brown,student3218@university.com,Female,22,CS,58.15,47.54,65.36,77.84,88.11,4.29,82.48,97.14,C,29.7,No,Yes,,Medium,4,8.9
S4219,Liam,Davis,student3219@university.com,Male,21,Business,61.03,48.34,79.85,92.04,72.44,1.95,66.41,57.08,D,29.2,Yes,Yes,PhD,Low,2,7.5
S4220,Emma,Jones,student3220@university.com,Male,24,CS,61.76,50.97,86.1,83.84,68.56,3.76,80.61,83.37,C,20.6,No,Yes,,Low,8,8.4
S4221,Liam,Jones,student3221@university.com,Male,18,Engineering,71.54,88.2,59.75,94.01,91.16,4.97,92.01,81.83,F,17.6,No,Yes,PhD,Medium,2,8.9
S4222,Sara,Smith,student3222@university.com,Male,23,Business,96.41,66.37,95.46,94.36,93.27,3.6,52.27,88,A,24,No,Yes,Bachelor's,High,9,6.4
S4223,John,Brown,student3223@university.com,Male,24,Engineering,76.09,48.83,96.31,70.41,56.89,6.57,80.35,84.79,A,11.5,No,Yes,,Low,10,7.2
S4224,Emma,Brown,student3224@university.com,Female,24,Engineering,59.6,46.02,42.44,56.87,77.13,9.36,78.21,60.86,D,13.8,Yes,Yes,,Low,6,8.6
S4225,Maria,Johnson,student3225@university.com,Male,19,Mathematics,63.3,57.88,40.89,81.51,84.18,3.48,60.34,64.56,C,24.2,No,Yes,PhD,Medium,5,6.9
S4226,Ahmed,Johnson,student3226@university.com,Male,23,Business,69.2,87.88,65.5,93.69,54.18,3.56,82.32,58.26,F,28.7,No,Yes,Bachelor's,Low,9,4.3
S4227,Sara,Davis,student3227@university.com,Female,22,CS,81.16,61.87,75.44,53.75,96.48,7.38,77.74,96.06,B,27.4,No,Yes,Bachelor's,Medium,2,7.5
S4228,John,Davis,student3228@university.com,Male,23,Engineering,72,49.59,56.67,77.9,76.01,5.31,88.37,76.09,F,6.8,No,Yes,None,High,1,8.7
S4229,Emma,Johnson,student3229@university.com,Female,24,Mathematics,69.62,64.25,55.56,55.75,82.27,4.29,55.53,98.81,D,10.8,No,Yes,Bachelor's,Low,9,7.9
S4230,Emma,Davis,student3230@university.com,Male,22,CS,78.24,73.32,80.7,51.35,58.91,8.14,72.18,72.47,F,11.8,No,No,,Medium,10,8
S4231,Sara,Williams,student3231@university.com,Female,23,CS,62.09,41.78,76.1,83.98,63.22,8.91,99.9,77.64,B,14.6,No,Yes,Bachelor's,High,4,4.4
S4232,Omar,Johnson,student3232@university.com,Male,22,CS,53.95,77.66,50.03,84.09,56.05,5.91,84.46,89.46,C,6.8,No,Yes,,High,2,7.7
S4233,Maria,Brown,student3233@university.com,Female,22,CS,51.22,63.71,93.07,80.03,63.2,1.85,84.21,89.86,D,10.8,Yes,Yes,None,Medium,6,4.2
S4234,Sara,Williams,student3234@university.com,Female,21,Business,62.56,40.58,80.8,92.96,74.62,4.66,65.89,61.56,D,22.9,No,Yes,None,Low,1,8.7
S4235,Emma,Davis,student3235@university.com,Male,18,Business,54.58,80.43,61.75,54.04,91.68,5.04,54.69,64.41,F,11.1,No,Yes,Master's,Medium,4,8.6
S4236,Ali,Jones,student3236@university.com,Male,22,Mathematics,66.82,82.74,81.02,55.26,76.69,4.32,97.47,54.89,B,28.6,Yes,No,High School,Medium,4,8.9
S4237,John,Smith,student3237@university.com,Male,19,Business,88.65,77.73,46.76,93.23,62.22,2.62,55.27,90.27,A,15.6,Yes,No,Bachelor's,Medium,10,5.5
S4238,Sara,Johnson,student3238@university.com,Female,24,CS,85.81,60.52,68.1,75.16,52.23,4.72,99.64,89.69,A,7.5,No,Yes,High School,High,7,6.7
S4239,Omar,Jones,student3239@university.com,Female,24,CS,80.55,71.78,50.14,63.65,81.1,4.47,56.29,54.06,F,26.1,No,Yes,Bachelor's,Medium,3,6.9
S4240,Emma,Davis,student3240@university.com,Female,19,Mathematics,92.63,63.23,42.49,86.91,71.01,2.09,58.55,62.87,A,27.9,No,Yes,None,Medium,8,6.8
S4241,Maria,Brown,student3241@university.com,Male,20,CS,64.1,82.04,60.3,94.72,99.22,9.03,65.42,72.49,D,28.2,No,Yes,PhD,Medium,2,6.1
S4242,Liam,Smith,student3242@university.com,Male,22,CS,94.25,75.01,49.04,84.48,88.99,8.85,75.62,77.09,A,17.3,No,Yes,Master's,Low,4,8.9
S4243,Emma,Jones,student3243@university.com,Female,22,Mathematics,69.96,44.91,78.01,89.6,90.42,7.6,89.52,76.13,B,28,Yes,Yes,Bachelor's,Low,8,8.4
S4244,Maria,Smith,student3244@university.com,Male,22,Engineering,70.04,78.59,80.44,64.12,50.61,4.01,98.55,99.15,D,22.7,No,Yes,PhD,Medium,4,7.1
S4245,Sara,Johnson,student3245@university.com,Female,23,CS,70.27,81.23,48.92,64.44,88.89,3.7,67.94,88.21,D,9.9,Yes,Yes,None,Low,5,7.2
S4246,Maria,Davis,student3246@university.com,Male,22,Business,,62.24,41.48,,59.73,7.16,51.02,55.66,B,18.3,No,Yes,,Low,10,7.6
S4247,Ahmed,Brown,student3247@university.com,Male,22,Mathematics,98.77,92.55,87.57,80.74,79.29,6.08,80.83,64.68,A,15.8,No,Yes,High School,Low,8,7
S4248,Ahmed,Davis,student3248@university.com,Female,19,CS,56.93,90.58,40.12,61.71,72.37,6.01,85.54,67.27,F,16.3,No,Yes,,High,8,7.5
S4249,Ahmed,Smith,student3249@university.com,Male,18,Business,67.04,50.51,60.63,76.21,78.58,1.24,69.87,65.76,B,15.3,Yes,Yes,High School,Medium,5,8.1
S4250,Omar,Jones,student3250@university.com,Male,18,CS,65.97,94.26,69.67,84.29,56.67,6.18,59.17,89.3,A,9.4,No,Yes,Bachelor's,Low,6,8.9
S4251,Omar,Johnson,student3251@university.com,Male,20,Engineering,53.73,66.45,89.12,60.93,72.84,9.02,65.3,68.03,F,14.8,No,Yes,High School,High,9,8.2
S4252,Ali,Johnson,student3252@university.com,Male,19,Mathematics,57.61,83.42,90.31,82.75,51.85,0.86,82.79,74.62,D,17.8,No,Yes,High School,Medium,2,4.6
S4253,Omar,Davis,student3253@university.com,Male,22,Mathematics,52.24,88.85,83.5,52.11,52.05,3.39,74.71,76.67,D,12.1,No,Yes,Master's,Low,3,6.7
S4254,Liam,Jones,student3254@university.com,Female,18,CS,64.62,70.31,54.83,65.18,82.89,5.09,87.17,63.52,A,9.4,No,Yes,Bachelor's,Medium,9,7.2
S4255,Sara,Jones,student3255@university.com,Male,21,CS,,63.95,83.21,83.7,97.58,6.86,60.91,66.13,D,10,No,Yes,,Medium,3,5.3
S4256,Emma,Smith,student3256@university.com,Female,21,CS,66.97,94.93,54.79,57.47,88.87,0.9,92.1,89,D,9.8,No,Yes,Master's,Medium,5,6.4
S4257,Emma,Davis,student3257@university.com,Male,21,Engineering,56.18,53.85,52.88,61.11,73.46,8.73,57.79,93.33,D,16.2,No,Yes,Bachelor's,Low,3,8.7
S4258,Ali,Davis,student3258@university.com,Male,22,CS,82.28,55.42,72.83,93.95,52.79,0.41,66.5,51.85,F,10.2,No,Yes,PhD,Low,10,5.3
S4259,Omar,Williams,student3259@university.com,Female,22,Engineering,99.83,61.7,80.73,83.72,52.25,8.58,79.56,80.26,A,22.9,No,No,None,Medium,4,5.6
S4260,Liam,Davis,student3260@university.com,Female,20,CS,61.62,91.57,43.18,74.95,57.89,0.28,86.84,81.67,A,13.4,No,Yes,High School,Low,3,8.5
S4261,Maria,Johnson,student3261@university.com,Male,24,Engineering,63.98,96.33,43.6,60.54,98.79,1.54,63.31,86.87,C,28.5,No,Yes,PhD,Medium,10,4.5
S4262,Ali,Smith,student3262@university.com,Male,20,CS,,53.2,87.05,,69.93,8,97.41,84.69,F,6.6,No,Yes,High School,Medium,4,8.4
S4263,Liam,Jones,student3263@university.com,Female,20,Business,58.94,91.83,91.57,78.72,92.17,8.6,85.31,93.87,D,12.7,Yes,Yes,Bachelor's,High,1,5.5
S4264,Maria,Davis,student3264@university.com,Female,23,CS,75.56,55.49,76.27,57.77,85.26,9.82,60.88,53.92,B,23.5,No,Yes,None,Medium,8,6.5
S4265,Liam,Smith,student3265@university.com,Female,21,CS,,98.24,65.73,74.09,80.27,1.16,86.29,69.42,C,22.1,No,Yes,None,Low,10,7.2
S4266,Maria,Davis,student3266@university.com,Female,22,Business,96.62,75.84,90.72,70.45,97.39,5.26,84.82,89.1,A,15.5,Yes,Yes,Master's,Medium,7,7.2
S4267,John,Jones,student3267@university.com,Male,21,Business,99.08,40.43,83.73,73.83,61.52,0.77,87.63,92.33,A,26.8,Yes,Yes,Bachelor's,Medium,6,8.9
S4268,Liam,Brown,student3268@university.com,Male,20,CS,90.73,42.05,74.78,55.28,72.74,1.56,95.79,63.24,A,6.8,No,Yes,High School,High,7,4.2
S4269,Emma,Jones,student3269@university.com,Male,22,CS,65.74,48.85,59.19,55.32,93.24,1.74,85.59,79.26,B,17.7,No,Yes,High School,Medium,8,7.5
S4270,Ahmed,Jones,student3270@university.com,Male,19,Business,70.17,51.25,51.88,98.21,77.59,0.63,67.6,59.04,B,10,No,No,High School,Low,1,8.2
S4271,Omar,Jones,student3271@university.com,Male,18,CS,62.12,86.06,65.12,98.97,62.32,8.93,89.53,92.54,A,14.3,No,Yes,High School,Low,7,6.9
S4272,Maria,Davis,student3272@university.com,Female,18,Business,94.54,53.37,57.21,71.31,60.45,1.26,84.79,86.52,B,22.5,No,Yes,None,Medium,9,8.9
S4273,John,Williams,student3273@university.com,Female,20,Engineering,95.73,98.15,60.36,89.45,87.64,6.29,78.71,61.1,A,7.5,No,Yes,None,Low,4,6.1
S4274,Liam,Jones,student3274@university.com,Female,24,CS,70.94,78.17,70.94,82.79,50.64,6.26,67.69,81.19,D,6.1,No,Yes,High School,Low,2,7.7
S4275,Emma,Johnson,student3275@university.com,Male,21,Engineering,82.83,81.55,50.15,55.85,95.71,1.99,96.05,75.47,A,15.5,No,Yes,,Medium,1,7.4
S4276,Ahmed,Johnson,student3276@university.com,Female,19,Business,58.28,53.07,88.37,,50.92,9.98,75.64,62.94,F,11.8,No,Yes,PhD,Low,8,4.2
S4277,Maria,Smith,student3277@university.com,Male,22,Mathematics,71.75,93.56,48.73,65.68,81.55,3.47,81.41,94.66,A,23,No,Yes,Bachelor's,Low,9,6.8
S4278,Liam,Williams,student3278@university.com,Male,24,CS,81.57,80.07,68.86,79.79,80.24,9.05,70.77,57.39,D,6.6,No,Yes,,Low,3,5.3
S4279,Liam,Smith,student3279@university.com,Male,21,Engineering,69.27,91.86,84.76,79,78.92,9.48,89.04,73.37,D,29.2,Yes,Yes,Bachelor's,Medium,8,6.6
S4280,Maria,Johnson,student3280@university.com,Female,20,CS,67.88,97.39,69.1,96.18,73.72,9.49,67.05,79.14,A,20.5,Yes,Yes,High School,Medium,8,8.4
S4281,Ali,Johnson,student3281@university.com,Male,21,Engineering,50.05,47.54,61.66,89.5,92.62,7.53,90.53,91.18,F,17.5,No,Yes,Master's,Low,1,7.2
S4282,Ali,Brown,student3282@university.com,Male,20,Business,90.21,45.8,68.49,92.84,82.97,2.54,55.4,57.51,A,15.3,No,Yes,PhD,Low,8,7
S4283,Emma,Jones,student3283@university.com,Female,23,CS,94.47,88.2,90.92,94.56,89.09,1.21,85.45,80.46,A,23.7,Yes,Yes,High School,Low,2,7.4
S4284,Ahmed,Johnson,student3284@university.com,Male,18,Mathematics,98.47,91.97,99.43,90.06,55.78,5.7,73.84,50.33,A,13.9,No,Yes,High School,High,2,6.6
S4285,Maria,Davis,student3285@university.com,Female,24,Engineering,85.96,75.03,77.87,66.64,52.49,3.6,84.94,91.13,A,24.4,Yes,Yes,PhD,Low,4,6.2
S4286,Emma,Davis,student3286@university.com,Male,18,Mathematics,77.44,61.96,87.61,60.75,51.43,8.31,76.57,61.74,C,22.8,No,Yes,High School,High,10,5.9
S4287,Emma,Smith,student3287@university.com,Female,21,Business,,79.16,40.87,,57.36,7.45,56.72,86.05,C,18.8,Yes,Yes,None,High,7,7.5
S4288,Sara,Smith,student3288@university.com,Male,19,CS,99.96,58.34,92.82,,83.35,2.76,73.85,80.09,B,27.2,No,Yes,Master's,Low,2,7.9
S4289,Liam,Jones,student3289@university.com,Male,22,CS,79.49,54.3,97.24,69.33,74.7,0.17,98.23,52.51,D,13.6,Yes,Yes,None,Medium,5,6.1
S4290,Omar,Jones,student3290@university.com,Female,20,CS,84.06,69.29,74.51,92.42,87.61,2.37,87.74,59.16,A,6.4,Yes,No,,Medium,4,4.2
S4291,Liam,Brown,student3291@university.com,Male,22,CS,84.12,52.97,85.23,98.03,59.59,5.67,65.01,63.39,C,14.4,No,Yes,None,High,6,6.7
S4292,Ali,Williams,student3292@university.com,Female,18,Engineering,92.26,69.02,70.76,78.47,68.35,0.79,97.21,94.34,A,26.9,No,Yes,None,Medium,3,6.9
S4293,Ahmed,Smith,student3293@university.com,Male,19,Engineering,50.48,97.4,57.17,72.83,94.42,6.58,88.95,74.04,C,6.9,No,Yes,High School,Medium,9,6.4
S4294,Liam,Jones,student3294@university.com,Female,19,Mathematics,61.01,90.39,91.13,92.14,96.79,6.72,68.22,95.68,A,24.1,No,Yes,Master's,Medium,1,5.8
S4295,Maria,Smith,student3295@university.com,Male,22,Engineering,83.28,96.5,75.81,51.21,96.09,1.69,80.18,52.37,F,25.6,No,Yes,Master's,Low,8,8.5
S4296,Emma,Jones,student3296@university.com,Male,18,Business,94.76,88.38,74.76,,90.92,5.96,71.33,50.33,B,15.7,Yes,Yes,High School,Low,6,6.4
S4297,Maria,Johnson,student3297@university.com,Male,22,Mathematics,84.27,61.29,79.55,,84.41,6.07,54.83,97.41,D,9.9,No,Yes,Master's,Medium,4,8
S4298,Sara,Smith,student3298@university.com,Female,21,Business,70.67,88.72,91.36,86.6,95.68,4.78,90.3,86.2,C,13.9,No,Yes,Master's,Low,9,7.2
S4299,Ahmed,Johnson,student3299@university.com,Female,19,CS,68.08,95.37,83.91,70.81,85.71,9.53,59.55,89.17,F,15,No,Yes,High School,Low,1,7.9
S4300,Emma,Smith,student3300@university.com,Female,19,Engineering,86.9,96.82,52.67,94.44,97.7,1.08,72.9,95.79,A,28.3,No,Yes,Bachelor's,Medium,9,8.4
S4301,Maria,Williams,student3301@university.com,Female,21,CS,87.06,80.99,68.01,67.57,51.24,4.07,85.13,99.23,B,12.1,No,Yes,PhD,High,2,5.2
S4302,Ali,Brown,student3302@university.com,Female,18,CS,80.35,52.68,98.82,81.69,96.08,8.83,96.61,54.89,A,29.3,Yes,Yes,None,High,6,8.1
S4303,Omar,Davis,student3303@university.com,Male,19,CS,64.57,42.38,73.27,81.72,77.79,3.86,53.14,57.91,B,7.7,No,Yes,Master's,High,8,7.6
S4304,Sara,Davis,student3304@university.com,Male,24,Business,96.26,48.83,96.29,59.22,55.59,4.25,69.66,59.43,A,29.4,No,Yes,PhD,Medium,2,6.8
S4305,Ahmed,Davis,student3305@university.com,Male,23,Engineering,77.59,97.93,88.8,64.24,60.75,6.68,80.73,90.92,F,10.6,No,No,High School,High,5,6.7
S4306,Sara,Johnson,student3306@university.com,Male,23,Engineering,,67.73,79.96,95.8,92.61,6.66,88.97,67.78,A,9.2,Yes,Yes,Master's,Medium,10,5.6
S4307,Ali,Jones,student3307@university.com,Male,23,Mathematics,60.72,91.3,60.96,59.17,75.31,0.23,96.05,79.66,C,8,No,Yes,PhD,Medium,10,6.7
S4308,Ahmed,Davis,student3308@university.com,Female,20,CS,67.2,67.9,58.26,58.68,99.14,4.56,50.02,92.76,F,12.9,Yes,Yes,None,Low,4,5.9
S4309,Sara,Williams,student3309@university.com,Male,24,Engineering,93.73,79.65,78.61,,55.88,3.34,81.39,84.16,B,20.4,No,Yes,PhD,High,5,8.4
S4310,John,Davis,student3310@university.com,Female,20,Business,52.51,41.45,65.95,54.61,70.63,6.28,50.35,53.27,C,21.7,No,Yes,Bachelor's,Medium,10,6.9
S4311,Ali,Smith,student3311@university.com,Male,18,CS,75.62,54.99,87.93,94.73,66.59,5.56,89.36,72.28,C,14.2,Yes,Yes,Master's,Medium,4,5.5
S4312,Ali,Johnson,student3312@university.com,Female,21,Engineering,74.09,66.18,85.63,55.01,75.81,6.51,57.48,53.38,F,10.8,Yes,Yes,,Low,3,4.7
S4313,Ali,Smith,student3313@university.com,Female,22,CS,87.56,77.84,58.73,80.83,81.67,6.54,94.73,73.94,A,29.9,No,Yes,None,Medium,4,7.5
S4314,John,Smith,student3314@university.com,Female,24,Business,64.09,50.29,82.16,66.99,83.08,2.55,57.76,60.97,A,11.8,No,Yes,None,High,5,7.3
S4315,John,Smith,student3315@university.com,Male,18,CS,60.95,85.87,69.67,90.21,50.06,2.46,88.22,50.07,B,14.5,No,Yes,Bachelor's,Medium,1,5.8
S4316,Maria,Brown,student3316@university.com,Male,22,CS,96.31,61.86,59.4,79.49,54.45,3.7,64.47,90.66,A,17,No,Yes,PhD,High,4,4.8
S4317,Emma,Brown,student3317@university.com,Male,18,Engineering,78.59,89.05,64.78,69.42,51.75,2.42,77.86,98.47,B,23.5,No,Yes,None,Low,9,7.6
S4318,Omar,Jones,student3318@university.com,Male,20,CS,55.23,45.88,93.72,99.19,93.23,6.83,80.42,98.21,C,8.8,Yes,No,,Low,8,5.4
S4319,Sara,Johnson,student3319@university.com,Female,23,CS,59.65,80.79,61.57,53.31,65.66,6.03,60.34,64.96,C,11.7,No,Yes,Master's,Low,5,8.3
S4320,Maria,Williams,student3320@university.com,Female,21,Engineering,99.94,57.6,57.24,,68.35,2.16,64.93,91.44,A,29.9,No,Yes,Master's,Low,3,7.6
S4321,Sara,Williams,student3321@university.com,Female,20,CS,59.78,87.72,61.11,99.48,72.52,8.84,55.38,83.94,D,25.6,No,Yes,High School,Low,2,8.5
