Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Performance
S5149,Maria,Jones,student4149@university.com,Male,21,Engineering,71.94,75.43,71.6,69.33,60.16,0.85,61.21,79.81,B,16.2,Yes,Yes,Bachelor's,Low,5,7.5,Average Performer
S5150,Maria,Davis,student4150@university.com,Female,20,CS,71.6,43.34,58.19,60.84,63.69,4.42,87.64,63.93,D,27.5,No,Yes,,Low,3,8.6,Needs Improvement
S5151,Emma,Jones,student4151@university.com,Female,18,Engineering,,99.15,92.24,96.28,81.18,1.63,55.14,94.66,A+,18.0,No,Yes,High School,Low,5,8.9,High Performer
S5152,John,Smith,student4152@university.com,Male,22,Business,79.08,88.0,78.53,75.74,57.3,6.11,51.49,98.9,B,29.3,No,Yes,PhD,Low,5,7.5,Average Performer
S5153,Ahmed,Smith,student4153@university.com,Male,22,Business,92.81,92.13,85.56,74.05,86.02,7.86,91.83,83.96,A,24.8,Yes,Yes,,Low,1,7.9,High Performer
S5154,Ali,Smith,student4154@university.com,Female,23,Business,65.42,81.66,81.81,99.81,71.13,6.67,56.56,98.51,A,26.5,No,Yes,,Medium,8,6.6,High Performer
S5155,Liam,Jones,student4155@university.com,Male,20,CS,91.08,51.16,68.57,69.2,67.67,3.18,57.74,64.39,C,22.0,Yes,No,High School,High,7,4.3,Average Performer
S5156,Sara,Johnson,student4156@university.com,Female,21,Business,78.3,41.86,71.82,92.71,90.36,1.4,80.33,90.76,B,26.7,No,Yes,,Medium,8,4.6,Average Performer
S5157,Maria,Smith,student4157@university.com,Female,18,CS,65.03,91.88,80.15,93.12,75.3,7.94,90.84,83.92,A,19.8,No,Yes,PhD,Medium,3,8.9,High Performer
S5158,Sara,Davis,student4158@university.com,Female,19,CS,64.76,63.78,62.47,61.63,68.92,3.24,59.48,63.16,C,19.2,No,Yes,Bachelor's,Low,7,6.0,Average Performer
S5159,Ali,Brown,student4159@university.com,Male,22,Business,68.06,55.83,65.25,54.74,93.91,0.22,55.71,65.92,C,26.8,No,No,PhD,Low,7,7.9,Average Performer
S5160,Omar,Jones,student4160@university.com,Male,20,Mathematics,81.13,73.7,75.4,,68.41,5.71,53.87,74.43,B,5.4,No,Yes,Master's,Low,2,5.1,Average Performer
S5161,Sara,Davis,student4161@university.com,Male,23,Engineering,61.54,65.25,70.94,71.29,92.95,2.47,51.24,89.58,B,17.0,No,Yes,,High,3,6.7,Average Performer
S5162,Ali,Williams,student4162@university.com,Female,21,CS,96.02,79.1,76.99,50.11,75.21,8.41,55.82,93.61,B,26.8,No,No,High School,High,6,4.8,Average Performer
S5163,Liam,Williams,student4163@university.com,Male,21,CS,78.75,69.03,66.33,74.95,60.4,1.43,97.13,81.7,C,9.9,No,Yes,Master's,Medium,4,8.0,Average Performer
S5164,Emma,Brown,student4164@university.com,Male,24,Engineering,96.0,81.83,84.43,80.97,80.64,4.35,54.76,86.08,A,29.0,No,Yes,,Low,4,4.8,High Performer
S5165,John,Johnson,student4165@university.com,Female,18,Business,52.32,91.21,77.4,88.8,64.27,2.53,79.88,63.19,B,23.5,No,Yes,,Medium,1,7.5,Average Performer
S5166,Liam,Smith,student4166@university.com,Male,22,CS,67.13,51.73,65.39,97.15,57.36,6.9,96.05,87.05,C,24.1,Yes,No,Bachelor's,Medium,8,4.8,Average Performer
S5167,Maria,Jones,student4167@university.com,Male,18,Business,51.14,59.77,58.63,,54.33,5.49,81.39,80.25,D,21.6,No,No,High School,High,2,8.1,Needs Improvement
S5168,Ali,Davis,student4168@university.com,Male,23,CS,63.61,66.21,73.93,97.01,62.08,7.91,51.64,61.15,B,16.2,No,Yes,PhD,Medium,6,6.5,Average Performer
S5169,Sara,Smith,student4169@university.com,Female,19,Business,93.1,97.72,83.34,51.61,86.83,4.59,79.82,97.51,A,16.5,Yes,Yes,,Medium,10,6.1,High Performer
S5170,Maria,Davis,student4170@university.com,Male,19,Mathematics,51.83,61.92,63.5,85.59,91.9,0.05,95.15,75.64,C,26.0,Yes,Yes,Master's,Medium,10,5.7,Average Performer
S5171,John,Jones,student4171@university.com,Female,19,Engineering,71.81,62.87,71.99,,93.09,2.15,66.13,89.72,B,8.5,No,Yes,,Medium,1,7.4,Average Performer
S5172,Emma,Williams,student4172@university.com,Female,21,CS,55.88,79.21,64.44,59.38,63.51,9.99,65.68,76.28,C,18.1,No,Yes,PhD,Medium,1,4.4,Average Performer
S5173,Omar,Smith,student4173@university.com,Female,22,Business,70.84,65.15,71.62,90.02,83.05,4.05,62.44,96.65,B,12.7,Yes,Yes,Master's,Medium,10,8.3,Average Performer
S5174,Maria,Brown,student4174@university.com,Male,18,Engineering,91.94,97.07,84.43,70.86,61.52,6.2,75.28,57.06,A,29.6,No,Yes,High School,High,2,7.8,High Performer
S5175,Omar,Johnson,student4175@university.com,Male,18,Engineering,81.15,93.67,89.94,95.83,81.14,9.05,61.9,77.31,A,5.1,No,Yes,Bachelor's,Low,6,5.9,High Performer
S5176,Ali,Brown,student4176@university.com,Male,23,Engineering,86.84,70.8,75.38,52.12,94.36,0.21,86.19,51.26,B,6.6,No,Yes,Master's,High,4,8.9,Average Performer
S5177,John,Johnson,student4177@university.com,Female,19,CS,67.46,78.69,74.53,90.11,52.04,6.6,82.24,59.87,B,29.2,No,Yes,,Medium,8,8.2,Average Performer
S5178,Sara,Davis,student4178@university.com,Female,22,Business,97.22,43.48,79.68,,99.26,2.88,70.04,64.05,B,18.6,Yes,Yes,PhD,Medium,7,5.4,Average Performer
S5179,John,Smith,student4179@university.com,Male,22,CS,85.46,81.74,78.69,58.83,91.35,2.79,86.13,73.63,B,8.5,No,Yes,,High,4,8.4,Average Performer
S5180,John,Smith,student4180@university.com,Female,23,Mathematics,71.09,82.43,79.0,73.87,88.08,2.25,54.92,91.01,B,16.2,Yes,Yes,High School,High,4,4.5,Average Performer
S5181,Ahmed,Johnson,student4181@university.com,Male,20,CS,71.32,61.55,68.05,69.78,84.57,8.23,87.48,73.33,C,13.1,No,Yes,Master's,Medium,5,7.4,Average Performer
S5182,John,Williams,student4182@university.com,Male,22,Business,95.93,53.18,72.99,74.31,88.51,3.73,80.15,78.06,B,27.8,No,Yes,PhD,High,7,4.7,Average Performer
S5183,John,Jones,student4183@university.com,Male,22,CS,78.82,94.9,89.47,97.0,99.73,0.67,81.5,96.2,A,22.2,No,Yes,,Low,10,8.9,High Performer
S5184,Liam,Brown,student4184@university.com,Male,18,CS,,65.6,74.09,82.87,88.51,0.97,53.23,87.83,B,8.3,Yes,Yes,PhD,Medium,9,4.2,Average Performer
S5185,Maria,Davis,student4185@university.com,Male,23,CS,,79.22,74.56,64.52,67.58,1.49,80.91,52.51,B,18.4,No,Yes,,Low,5,5.2,Average Performer
S5186,Sara,Brown,student4186@university.com,Male,22,Business,61.18,42.0,63.94,58.65,80.7,8.99,74.71,58.82,C,8.4,No,Yes,Bachelor's,Low,3,6.7,Average Performer
S5187,Liam,Brown,student4187@university.com,Male,22,Engineering,86.18,64.84,70.63,71.0,66.85,4.27,74.29,51.91,B,21.6,No,Yes,Bachelor's,High,9,6.9,Average Performer
S5188,Liam,Davis,student4188@university.com,Female,18,Business,80.39,89.04,83.32,72.58,98.5,9.16,66.09,53.45,A,23.2,No,Yes,,Low,1,6.6,High Performer
S5189,Maria,Davis,student4189@university.com,Male,22,CS,75.07,63.25,73.68,,95.01,8.17,50.38,66.94,B,19.1,No,Yes,,Medium,2,7.7,Average Performer
S5190,Maria,Smith,student4190@university.com,Female,18,Engineering,81.2,76.19,78.93,,78.38,8.38,71.13,86.39,B,29.1,No,Yes,,Low,4,4.0,Average Performer
S5191,Ali,Brown,student4191@university.com,Female,20,Business,60.41,52.59,68.36,88.38,89.06,2.87,70.05,62.22,C,28.6,Yes,Yes,,Medium,6,6.8,Average Performer
S5192,Maria,Jones,student4192@university.com,Male,21,CS,89.7,64.99,78.81,54.92,95.48,2.71,71.14,69.61,B,10.1,No,Yes,High School,Low,3,7.1,Average Performer
S5193,Ahmed,Jones,student4193@university.com,Female,24,Engineering,97.41,95.66,80.36,78.02,62.18,5.6,80.6,69.69,A,5.0,No,No,Bachelor's,Medium,10,5.0,High Performer
S5194,Ahmed,Johnson,student4194@university.com,Female,18,Engineering,94.56,73.99,75.19,81.18,78.97,4.18,65.0,79.52,B,21.6,No,Yes,Bachelor's,Medium,3,7.3,Average Performer
S5195,Liam,Davis,student4195@university.com,Female,18,CS,66.07,94.12,74.46,60.34,74.09,5.09,63.47,94.65,B,16.9,No,Yes,,Medium,9,7.3,Average Performer
S5196,Omar,Smith,student4196@university.com,Male,22,CS,70.3,94.12,88.87,91.3,88.58,0.53,74.89,99.16,A,13.4,No,Yes,,High,3,6.7,High Performer
S5197,Ali,Jones,student4197@university.com,Male,18,Engineering,,96.65,78.34,80.77,68.95,9.72,79.62,80.23,B,27.9,Yes,Yes,Master's,Low,5,5.3,Average Performer
S5198,Omar,Williams,student4198@university.com,Male,23,CS,79.76,93.72,76.98,82.29,85.45,0.58,78.37,75.25,B,29.5,No,Yes,High School,Medium,3,6.1,Average Performer
S5199,Omar,Smith,student4199@university.com,Male,19,Business,77.4,40.2,64.5,74.89,70.15,1.79,94.08,84.09,C,28.3,No,Yes,,Medium,1,5.4,Average Performer
S5200,Liam,Smith,student4200@university.com,Male,19,Mathematics,96.33,96.04,90.67,95.48,55.55,6.78,88.46,83.4,A+,17.5,Yes,Yes,,Medium,5,7.8,High Performer
S5201,Emma,Jones,student4201@university.com,Female,20,Engineering,,48.25,61.58,84.7,55.36,1.56,52.61,76.2,C,22.6,No,Yes,Bachelor's,High,5,7.1,Average Performer
S5202,Liam,Williams,student4202@university.com,Female,18,Engineering,75.75,42.4,56.82,69.09,55.95,1.07,78.17,86.85,D,9.3,No,Yes,PhD,Medium,3,4.8,Needs Improvement
S5203,Sara,Johnson,student4203@university.com,Male,23,CS,52.1,43.32,48.01,61.93,51.63,1.54,70.89,74.56,F,28.8,Yes,No,,High,9,6.8,Needs Improvement
S5204,Sara,Jones,student4204@university.com,Female,22,Business,53.47,60.93,59.91,53.55,76.65,0.62,68.05,99.82,D,12.1,No,No,,Medium,10,8.5,Needs Improvement
S5205,Maria,Williams,student4205@university.com,Female,22,CS,50.37,77.25,64.46,58.27,83.6,2.51,97.89,52.45,C,9.8,No,Yes,,Medium,4,8.2,Average Performer
S5206,Maria,Smith,student4206@university.com,Female,24,Engineering,95.66,64.14,81.01,99.63,56.34,2.71,72.84,72.16,A,6.5,No,Yes,PhD,Low,3,8.5,High Performer
S5207,Emma,Williams,student4207@university.com,Female,21,Mathematics,70.42,41.53,53.25,70.34,80.59,4.99,85.97,69.85,D,18.8,Yes,Yes,Master's,High,5,8.6,Needs Improvement
S5208,Maria,Smith,student4208@university.com,Male,20,Engineering,73.43,68.59,74.43,94.93,79.89,4.39,98.35,88.52,B,28.7,No,Yes,Bachelor's,Low,7,4.9,Average Performer
S5209,Sara,Jones,student4209@university.com,Male,23,Business,,66.53,66.19,,57.35,4.74,57.55,59.54,C,8.4,No,Yes,Master's,High,2,7.6,Average Performer
S5210,Omar,Davis,student4210@university.com,Male,23,Engineering,80.46,85.41,78.05,71.27,70.2,6.16,52.73,71.7,B,8.0,No,Yes,High School,Medium,5,7.2,Average Performer
S5211,Liam,Jones,student4211@university.com,Female,24,CS,80.48,56.78,75.17,98.03,87.76,2.31,65.68,84.9,B,11.8,Yes,Yes,PhD,Medium,3,4.2,Average Performer
S5212,John,Brown,student4212@university.com,Female,24,Business,64.83,53.05,58.95,54.56,50.84,1.35,52.22,80.16,D,21.6,No,Yes,High School,Low,9,7.9,Needs Improvement
S5213,Ahmed,Brown,student4213@university.com,Male,22,CS,91.7,55.36,64.87,,57.35,8.79,55.84,77.26,C,18.7,No,Yes,,Low,8,5.0,Average Performer
S5214,John,Brown,student4214@university.com,Male,21,Business,58.29,58.22,72.16,95.96,99.79,6.34,99.59,71.75,B,7.4,No,Yes,Master's,Low,9,8.6,Average Performer
S5215,John,Jones,student4215@university.com,Female,22,CS,52.66,75.95,76.55,97.48,86.68,0.61,98.01,87.6,B,16.1,No,Yes,,High,6,8.2,Average Performer
S5216,Sara,Johnson,student4216@university.com,Male,21,Business,59.58,68.29,76.79,92.3,73.21,9.61,84.56,82.32,B,6.7,Yes,Yes,High School,Low,4,7.8,Average Performer
S5217,John,Jones,student4217@university.com,Male,19,CS,63.39,60.21,65.83,,81.49,6.93,87.65,93.74,C,26.3,No,No,,Low,9,7.5,Average Performer
S5218,Liam,Davis,student4218@university.com,Female,23,Engineering,64.12,62.46,72.44,82.61,92.31,1.52,57.02,86.65,B,7.7,Yes,Yes,Master's,Low,4,6.4,Average Performer
S5219,Emma,Williams,student4219@university.com,Female,24,Engineering,83.53,62.26,67.46,61.02,92.12,9.69,79.76,57.02,C,16.8,No,No,PhD,High,4,8.0,Average Performer
S5220,Ali,Jones,student4220@university.com,Male,19,Engineering,60.89,98.34,72.75,86.53,66.24,3.65,57.72,80.98,B,17.8,No,Yes,,Medium,2,8.1,Average Performer
S5221,Maria,Jones,student4221@university.com,Female,22,CS,83.83,53.98,77.54,98.92,74.56,9.85,68.92,52.23,B,18.3,No,Yes,,Low,1,4.5,Average Performer
S5222,Ali,Smith,student4222@university.com,Male,20,Engineering,54.56,89.08,75.07,76.3,81.9,1.03,67.27,69.37,B,20.2,No,Yes,Master's,Medium,10,5.7,Average Performer
S5223,Omar,Smith,student4223@university.com,Female,18,CS,57.36,82.49,72.62,,53.59,1.6,80.7,70.6,B,22.5,No,No,,Low,4,5.6,Average Performer
S5224,Liam,Smith,student4224@university.com,Female,20,Engineering,75.44,40.33,62.95,78.67,97.29,6.57,53.98,92.74,C,5.1,Yes,Yes,High School,Low,6,4.6,Average Performer
S5225,Liam,Jones,student4225@university.com,Male,20,CS,,99.59,86.79,84.53,71.64,0.22,55.17,59.02,A,5.8,No,Yes,,Medium,4,8.9,High Performer
S5226,Ahmed,Johnson,student4226@university.com,Female,18,Engineering,92.98,85.39,85.75,60.41,68.54,0.19,80.5,82.18,A,20.3,No,Yes,,Low,4,6.9,High Performer
S5227,Liam,Williams,student4227@university.com,Male,23,CS,98.44,80.95,90.62,85.96,95.36,7.92,81.81,59.62,A+,9.6,No,Yes,,Low,2,6.9,High Performer
S5228,Maria,Williams,student4228@university.com,Female,19,Mathematics,82.52,64.32,72.36,79.37,55.91,1.68,66.99,97.43,B,25.8,Yes,Yes,High School,Low,3,5.9,Average Performer
S5229,Liam,Davis,student4229@university.com,Male,19,Engineering,83.79,73.31,74.74,80.62,51.96,9.19,57.34,76.47,B,20.7,No,Yes,Master's,Medium,3,7.8,Average Performer
S5230,John,Johnson,student4230@university.com,Female,23,CS,81.25,55.2,64.68,65.3,84.25,4.26,94.3,85.41,C,29.5,Yes,Yes,,High,7,6.4,Average Performer
S5231,Ahmed,Johnson,student4231@university.com,Female,18,Engineering,,42.13,63.47,57.76,69.25,8.74,52.65,82.33,C,23.2,No,Yes,Bachelor's,Medium,4,7.7,Average Performer
S5232,Maria,Williams,student4232@university.com,Male,21,Business,57.36,90.16,76.4,81.17,88.22,4.18,85.87,65.18,B,7.3,No,No,Bachelor's,Low,3,8.4,Average Performer
S5233,Emma,Brown,student4233@university.com,Female,20,CS,77.19,93.79,81.37,79.31,53.43,5.3,57.0,95.06,A,9.3,No,Yes,,Medium,5,7.3,High Performer
S5234,Emma,Smith,student4234@university.com,Male,22,Engineering,69.3,49.75,57.27,66.9,69.19,3.17,81.87,81.36,D,6.2,No,Yes,,Low,4,7.1,Needs Improvement
S5235,Emma,Smith,student4235@university.com,Female,19,Engineering,72.13,87.22,70.85,64.79,61.77,6.58,83.18,75.52,B,23.5,No,Yes,High School,Medium,1,7.9,Average Performer
S5236,Emma,Williams,student4236@university.com,Female,23,CS,76.18,84.47,83.24,67.36,86.98,3.18,90.21,76.42,A,8.2,Yes,Yes,,Medium,6,6.5,High Performer
S5237,John,Johnson,student4237@university.com,Male,22,Business,56.42,50.7,57.73,74.49,61.36,2.23,69.75,94.53,D,21.6,Yes,Yes,,Medium,5,8.1,Needs Improvement
S5238,Liam,Davis,student4238@university.com,Female,24,CS,67.97,65.31,78.29,98.74,72.9,0.81,51.09,52.96,B,18.9,No,Yes,Master's,Low,7,4.5,Average Performer
S5239,Ali,Brown,student4239@university.com,Female,18,CS,53.17,65.37,69.87,88.18,90.94,0.58,90.55,69.45,C,20.8,No,Yes,High School,High,8,5.2,Average Performer
S5240,Maria,Williams,student4240@university.com,Male,22,Business,98.98,85.6,87.01,92.59,95.77,3.06,72.2,92.08,A,17.7,Yes,Yes,,Low,3,8.6,High Performer
S5241,John,Smith,student4241@university.com,Female,22,Engineering,55.93,90.26,79.02,75.28,86.13,7.36,92.35,51.88,B,5.3,Yes,Yes,Master's,Low,4,4.9,Average Performer
S5242,Emma,Jones,student4242@university.com,Male,20,Business,62.93,45.69,59.08,76.31,71.46,2.06,88.8,81.96,D,11.3,Yes,Yes,PhD,High,5,6.3,Needs Improvement
S5243,Omar,Johnson,student4243@university.com,Male,18,Engineering,94.56,73.78,80.12,60.22,78.6,2.99,74.92,70.16,A,27.1,No,Yes,Master's,High,8,6.4,High Performer
S5244,Liam,Jones,student4244@university.com,Male,22,Business,74.14,85.7,79.95,,84.48,9.05,99.97,60.23,B,28.2,Yes,Yes,,Low,10,6.1,Average Performer
S5245,Ali,Davis,student4245@university.com,Female,19,Business,56.78,87.17,71.19,71.08,93.75,6.39,73.1,80.57,B,7.4,No,No,Bachelor's,Medium,7,8.3,Average Performer
S5246,Omar,Williams,student4246@university.com,Female,18,CS,69.21,48.88,69.95,87.12,94.43,9.2,84.83,91.55,C,28.8,No,Yes,Bachelor's,Low,7,7.7,Average Performer
S5247,Ahmed,Smith,student4247@university.com,Male,19,Business,55.79,71.53,77.81,,96.55,9.11,83.49,73.37,B,21.8,Yes,Yes,Bachelor's,High,5,8.1,Average Performer
S5248,Omar,Brown,student4248@university.com,Female,23,Engineering,60.01,91.45,76.16,55.43,90.54,0.63,75.9,57.34,B,28.1,No,Yes,Bachelor's,Medium,4,9.0,Average Performer
S5249,Ahmed,Jones,student4249@university.com,Male,23,CS,52.6,59.11,56.63,58.65,57.34,9.55,79.27,65.31,D,15.0,No,Yes,,Medium,1,8.9,Needs Improvement
S5250,Ahmed,Brown,student4250@university.com,Female,24,Engineering,71.91,65.51,78.95,90.58,87.38,0.51,89.93,99.07,B,7.5,No,Yes,,Low,6,8.5,Average Performer
S5251,Emma,Davis,student4251@university.com,Male,21,CS,90.33,88.26,87.19,,90.73,9.26,78.58,55.55,A,12.6,No,Yes,Master's,Medium,9,6.8,High Performer
S5252,Ahmed,Smith,student4252@university.com,Male,23,Business,79.3,45.36,67.02,63.22,93.89,5.47,72.51,58.04,C,22.2,No,Yes,High School,Medium,2,5.5,Average Performer
S5253,Sara,Jones,student4253@university.com,Female,22,Engineering,80.32,91.57,86.6,96.47,96.24,5.33,83.1,99.51,A,24.9,No,Yes,High School,Low,1,7.6,High Performer
S5254,Maria,Davis,student4254@university.com,Male,18,Mathematics,60.03,58.67,67.14,82.88,75.46,7.13,51.78,94.11,C,6.3,Yes,No,,High,10,8.7,Average Performer
S5255,Maria,Brown,student4255@university.com,Male,23,CS,67.19,40.09,60.85,55.72,82.75,8.79,55.46,85.36,C,17.2,No,Yes,High School,Low,5,9.0,Average Performer
S5256,Emma,Brown,student4256@university.com,Female,19,Engineering,92.26,54.05,63.1,57.18,50.48,6.17,56.27,57.55,C,6.6,No,Yes,PhD,High,4,7.1,Average Performer
S5257,Sara,Jones,student4257@university.com,Male,22,CS,54.39,45.37,60.99,63.62,78.64,4.25,71.29,62.03,C,26.6,No,Yes,,Medium,4,7.5,Average Performer
S5258,Omar,Smith,student4258@university.com,Male,23,Engineering,,45.54,65.37,79.7,73.66,1.12,93.59,59.01,C,16.9,Yes,Yes,Bachelor's,High,1,5.4,Average Performer
S5259,John,Brown,student4259@university.com,Female,20,Business,74.18,81.57,77.82,,98.12,7.89,82.16,81.55,B,27.9,No,Yes,,Medium,1,5.0,Average Performer
S5260,Omar,Williams,student4260@university.com,Male,19,Business,91.86,52.84,76.05,63.72,95.09,1.28,98.63,69.94,B,7.0,No,Yes,Master's,Medium,1,7.2,Average Performer
S5261,Liam,Davis,student4261@university.com,Male,24,Business,65.9,96.08,84.73,93.53,89.88,7.26,52.0,52.39,A,13.3,No,Yes,Master's,Low,8,5.1,High Performer
S5262,John,Jones,student4262@university.com,Male,24,Business,66.94,70.99,66.23,55.46,52.85,5.28,86.1,64.56,C,21.9,Yes,Yes,Master's,Medium,1,6.0,Average Performer
S5263,Ahmed,Johnson,student4263@university.com,Male,24,CS,87.58,67.61,71.65,60.38,70.1,3.86,65.71,93.03,B,12.3,No,Yes,Bachelor's,Low,5,6.5,Average Performer
S5264,Ali,Johnson,student4264@university.com,Male,19,CS,89.25,66.06,82.14,98.52,84.8,6.13,51.16,89.8,A,26.0,No,Yes,,Low,10,8.7,High Performer
S5265,John,Smith,student4265@university.com,Male,24,Engineering,61.48,81.56,67.54,56.74,51.48,7.72,91.3,82.15,C,29.7,Yes,Yes,High School,Low,6,8.9,Average Performer
S5266,Ali,Williams,student4266@university.com,Male,21,Engineering,98.64,67.14,82.11,94.41,61.79,9.41,58.13,54.28,A,12.0,No,Yes,High School,Medium,7,5.2,High Performer
S5267,Maria,Brown,student4267@university.com,Male,20,CS,54.22,47.72,58.18,85.2,94.38,2.65,60.7,94.14,D,14.0,No,Yes,Bachelor's,Medium,5,4.7,Needs Improvement
S5268,Ali,Johnson,student4268@university.com,Female,21,Engineering,53.43,92.81,64.35,53.65,56.49,9.47,67.02,76.73,C,29.2,No,Yes,PhD,Low,9,5.1,Average Performer
S5269,Maria,Smith,student4269@university.com,Male,23,Engineering,79.78,65.7,72.44,74.19,52.57,9.61,89.42,74.73,B,14.0,Yes,No,,Low,1,6.6,Average Performer
S5270,Sara,Davis,student4270@university.com,Male,20,CS,,44.44,64.92,75.95,79.03,8.14,81.23,96.7,C,18.9,No,Yes,PhD,Medium,7,7.9,Average Performer
S5271,Sara,Williams,student4271@university.com,Female,19,Business,98.04,71.76,86.88,96.61,97.32,8.81,63.24,50.44,A,24.2,No,Yes,High School,Low,6,6.6,High Performer
S5272,Emma,Williams,student4272@university.com,Male,21,Engineering,70.25,78.84,73.31,,91.73,6.92,58.42,77.79,B,16.0,Yes,Yes,Bachelor's,Medium,9,8.7,Average Performer
S5273,Emma,Smith,student4273@university.com,Male,22,CS,51.26,56.53,61.2,72.34,98.74,0.39,55.48,89.56,C,14.3,No,Yes,PhD,Low,6,7.2,Average Performer
S5274,Ahmed,Smith,student4274@university.com,Male,20,CS,,88.02,71.74,55.62,87.68,5.75,57.49,53.18,B,17.4,No,Yes,,Low,2,6.4,Average Performer
S5275,John,Brown,student4275@university.com,Male,19,Business,64.48,80.19,74.28,81.96,71.87,7.47,93.41,67.86,B,24.5,No,No,,Low,9,7.9,Average Performer
S5276,Ahmed,Smith,student4276@university.com,Male,18,Mathematics,71.65,79.02,74.06,60.54,97.33,9.42,96.13,98.87,B,12.8,Yes,Yes,Master's,Low,4,8.8,Average Performer
S5277,Maria,Brown,student4277@university.com,Male,20,Engineering,,65.25,64.13,53.88,71.33,5.7,98.4,60.59,C,13.8,Yes,Yes,,Low,9,5.7,Average Performer
S5278,Ahmed,Brown,student4278@university.com,Female,20,CS,,97.71,86.81,99.85,67.5,7.94,91.74,76.56,A,9.7,No,Yes,,High,3,5.4,High Performer
S5279,Ali,Jones,student4279@university.com,Female,23,Mathematics,74.3,56.45,66.7,63.48,72.41,7.05,94.37,87.3,C,22.5,No,Yes,,Medium,3,5.1,Average Performer
S5280,Maria,Williams,student4280@university.com,Female,22,Engineering,71.32,74.66,82.37,,90.7,2.81,90.81,69.52,A,27.5,No,Yes,Bachelor's,Low,5,6.7,High Performer
S5281,Emma,Davis,student4281@university.com,Female,23,Business,85.63,58.54,70.99,,95.88,1.55,97.9,70.39,B,9.6,No,Yes,High School,Medium,8,6.3,Average Performer
S5282,Sara,Williams,student4282@university.com,Female,24,Business,,84.69,84.24,91.08,67.88,7.51,92.28,53.16,A,5.9,No,Yes,Master's,Low,9,5.2,High Performer
S5283,Emma,Williams,student4283@university.com,Male,20,CS,59.26,42.87,57.31,53.2,73.11,2.34,73.1,59.5,D,14.5,Yes,Yes,Master's,Medium,4,7.6,Needs Improvement
S5284,John,Jones,student4284@university.com,Male,20,Engineering,,42.75,60.63,55.27,94.92,2.45,66.16,94.03,C,15.3,No,Yes,Bachelor's,High,8,5.5,Average Performer
S5285,Maria,Brown,student4285@university.com,Male,24,CS,,88.65,73.11,54.51,52.35,6.44,79.21,90.92,B,21.1,Yes,Yes,,Medium,10,7.8,Average Performer
S5286,Maria,Brown,student4286@university.com,Male,22,CS,58.95,66.06,63.28,52.35,89.19,7.89,80.41,65.23,C,7.1,No,Yes,,Medium,5,8.2,Average Performer
S5287,Ali,Smith,student4287@university.com,Male,22,Business,,60.47,71.94,82.97,72.71,5.82,78.75,69.09,B,25.5,No,Yes,,Low,9,8.3,Average Performer
S5288,John,Jones,student4288@university.com,Female,21,Business,99.72,76.45,87.41,79.42,68.83,8.85,85.34,72.02,A,19.3,No,No,,Medium,3,4.7,High Performer
S5289,Sara,Smith,student4289@university.com,Female,19,Business,82.61,82.11,82.82,83.14,72.35,2.11,84.95,67.3,A,18.6,No,Yes,,Low,8,5.5,High Performer
S5290,Omar,Jones,student4290@university.com,Male,19,Engineering,80.33,52.07,69.54,75.28,70.93,2.52,54.36,82.7,C,12.9,No,Yes,High School,Medium,5,6.6,Average Performer
S5291,Maria,Smith,student4291@university.com,Male,21,CS,,51.13,70.67,90.88,87.83,6.37,64.28,50.64,B,14.1,No,Yes,PhD,High,8,8.2,Average Performer
S5292,Maria,Johnson,student4292@university.com,Male,19,CS,65.63,97.49,79.28,77.33,96.4,8.29,94.49,94.01,B,6.4,No,Yes,Bachelor's,Medium,10,6.0,Average Performer
S5293,Ali,Williams,student4293@university.com,Female,20,CS,,75.38,78.85,95.94,74.57,5.39,79.5,65.03,B,23.8,Yes,Yes,Master's,High,1,7.3,Average Performer
S5294,Ahmed,Williams,student4294@university.com,Female,21,Engineering,98.45,63.41,83.95,74.28,91.64,0.1,66.43,93.62,A,20.1,Yes,Yes,PhD,Low,9,6.3,High Performer
S5295,Liam,Davis,student4295@university.com,Male,21,Engineering,74.84,88.09,79.6,89.53,86.6,6.77,92.52,72.72,B,29.4,Yes,Yes,,Medium,5,4.1,Average Performer
S5296,Sara,Brown,student4296@university.com,Female,19,CS,64.51,71.51,65.27,70.37,66.53,8.14,62.45,88.82,C,13.8,Yes,Yes,PhD,High,3,5.6,Average Performer
S5297,Emma,Davis,student4297@university.com,Male,18,Mathematics,88.51,54.5,72.26,71.76,79.37,2.77,70.46,91.29,B,21.7,No,No,High School,Low,2,7.8,Average Performer
S5298,John,Johnson,student4298@university.com,Female,19,CS,,52.4,69.09,92.45,83.34,0.54,63.81,65.06,C,28.0,Yes,Yes,High School,High,3,7.7,Average Performer
S5299,Maria,Davis,student4299@university.com,Female,23,Business,,63.81,65.31,,51.17,5.18,93.57,82.02,C,22.8,No,Yes,,Low,1,8.4,Average Performer
S5300,Maria,Williams,student4300@university.com,Male,18,Engineering,90.95,91.59,84.19,78.25,69.8,0.42,86.41,80.37,A,6.0,No,Yes,,High,6,7.0,High Performer
