Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Performance
S2149,Ali,Smith,student1149@university.com,Male,21,CS,84.08,92.12,86.05,81.41,98.97,1.41,60.4,92.69,A,8.8,Yes,Yes,High School,Medium,5,5.1,High Performer
S2150,Ahmed,Williams,student1150@university.com,Female,18,Mathematics,63.43,91.41,76.64,96.45,62.04,8.83,82.01,96.86,B,8.7,No,No,,Low,6,8.1,Average Performer
S2151,Ahmed,Johnson,student1151@university.com,Female,20,Business,90.76,88.95,78.42,64.31,91.02,0.05,61.16,54.33,B,28.2,Yes,Yes,Bachelor's,Low,10,8.8,Average Performer
S2152,Maria,Smith,student1152@university.com,Female,22,CS,67.96,43.68,55.88,62.01,64.76,9.79,82.38,58.1,D,12.5,Yes,Yes,Bachelor's,Medium,6,4.9,Needs Improvement
S2153,Sara,Jones,student1153@university.com,Female,24,Business,74.0,54.82,63.28,75.83,71.32,1.68,55.0,64.54,C,16.8,No,Yes,,Low,2,8.6,Average Performer
S2154,Liam,Smith,student1154@university.com,Male,18,Engineering,98.28,92.53,91.5,75.43,64.09,7.42,52.09,80.84,A+,12.6,No,Yes,,Low,1,8.3,High Performer
S2155,Ali,Smith,student1155@university.com,Female,23,Mathematics,62.11,93.94,77.65,61.32,72.3,0.4,93.08,53.09,B,23.7,No,Yes,,Low,4,8.9,Average Performer
S2156,Sara,Davis,student1156@university.com,Male,23,CS,86.06,67.48,71.91,84.98,50.25,4.31,88.0,89.33,B,10.3,Yes,Yes,High School,Medium,4,5.6,Average Performer
S2157,Ali,Smith,student1157@university.com,Female,18,Engineering,87.76,66.4,76.4,51.48,65.17,6.3,83.3,53.19,B,17.4,Yes,Yes,,Medium,9,8.7,Average Performer
S2158,Maria,Williams,student1158@university.com,Female,18,Engineering,61.05,50.51,66.68,84.53,72.26,0.7,51.54,57.92,C,26.3,No,Yes,Bachelor's,Medium,1,4.9,Average Performer
S2159,Maria,Smith,student1159@university.com,Female,20,Engineering,75.05,98.1,82.69,72.86,81.61,4.43,61.97,69.09,A,28.6,No,Yes,PhD,Low,10,4.9,High Performer
S2160,Liam,Williams,student1160@university.com,Female,18,Engineering,67.51,52.79,58.47,,81.87,3.03,90.62,77.89,D,13.8,No,No,High School,Medium,1,4.5,Needs Improvement
S2161,Ahmed,Jones,student1161@university.com,Male,18,CS,88.6,51.46,78.11,73.85,79.19,4.98,57.23,94.08,B,7.8,No,Yes,,Low,8,6.1,Average Performer
S2162,Sara,Williams,student1162@university.com,Female,22,Business,81.12,79.64,72.7,,64.65,5.05,90.64,98.19,B,25.2,No,Yes,PhD,Low,5,4.1,Average Performer
S2163,Emma,Jones,student1163@university.com,Male,23,Engineering,73.8,54.57,64.25,66.73,97.37,7.85,79.21,94.23,C,7.8,Yes,Yes,,Medium,9,5.9,Average Performer
S2164,Ahmed,Jones,student1164@university.com,Female,20,Mathematics,88.97,96.33,93.74,99.13,69.6,1.24,87.02,55.35,A+,24.5,No,Yes,Bachelor's,Medium,6,7.1,High Performer
S2165,Sara,Williams,student1165@university.com,Female,23,CS,61.76,40.65,59.85,53.25,60.84,0.83,82.23,81.56,D,22.2,No,Yes,Master's,Medium,10,4.4,Needs Improvement
S2166,Ahmed,Johnson,student1166@university.com,Female,20,Engineering,87.68,40.35,73.08,84.19,77.73,4.02,70.85,72.09,B,19.4,No,Yes,,Medium,3,8.1,Average Performer
S2167,Emma,Brown,student1167@university.com,Male,23,Mathematics,93.27,70.29,81.93,72.71,87.45,8.88,64.6,56.29,A,28.5,Yes,Yes,,Medium,1,5.5,High Performer
S2168,John,Smith,student1168@university.com,Female,18,Engineering,93.93,69.28,80.02,91.11,50.61,8.55,83.64,77.76,A,13.1,No,Yes,PhD,Low,10,4.2,High Performer
S2169,John,Davis,student1169@university.com,Female,23,Business,89.18,49.8,74.21,89.48,63.82,5.6,90.35,67.83,B,7.3,No,Yes,PhD,Low,6,5.9,Average Performer
S2170,Liam,Brown,student1170@university.com,Female,23,Business,70.4,69.67,79.47,90.01,91.25,8.89,52.24,67.29,B,29.5,No,Yes,,Low,3,4.7,Average Performer
S2171,John,Smith,student1171@university.com,Female,20,CS,99.09,64.7,75.47,54.74,75.35,8.05,69.0,54.72,B,16.0,No,Yes,,High,4,8.0,Average Performer
S2172,John,Smith,student1172@university.com,Female,24,Engineering,,93.42,81.25,,70.42,2.78,67.54,98.94,A,15.8,Yes,Yes,,Low,3,5.7,High Performer
S2173,Omar,Jones,student1173@university.com,Male,19,CS,,40.56,63.35,60.7,96.55,1.7,77.97,86.3,C,7.2,No,Yes,Bachelor's,High,7,4.6,Average Performer
S2174,Ali,Smith,student1174@university.com,Male,20,Engineering,58.05,98.58,72.79,,54.48,3.01,55.7,64.02,B,23.6,No,No,,Medium,9,6.3,Average Performer
S2175,Omar,Davis,student1175@university.com,Female,20,CS,99.02,77.46,80.27,60.89,80.78,2.27,96.67,95.87,A,23.0,Yes,Yes,Master's,Medium,5,6.3,High Performer
S2176,Omar,Smith,student1176@university.com,Female,20,Business,,49.11,59.69,73.96,67.11,6.23,77.43,97.4,D,8.6,No,Yes,Master's,Medium,6,5.4,Needs Improvement
S2177,Liam,Williams,student1177@university.com,Male,21,Engineering,87.67,42.81,66.44,87.11,53.54,5.85,96.19,90.52,C,10.8,No,Yes,High School,Medium,5,5.6,Average Performer
S2178,Omar,Brown,student1178@university.com,Female,24,Engineering,,72.29,66.34,60.93,60.69,5.98,90.85,82.97,C,5.4,No,Yes,,Low,3,7.8,Average Performer
S2179,John,Williams,student1179@university.com,Male,21,CS,88.17,54.09,65.41,55.65,81.4,1.89,59.58,68.82,C,27.2,Yes,Yes,,Low,3,7.2,Average Performer
S2180,Emma,Davis,student1180@university.com,Female,21,Mathematics,,58.07,66.26,,51.41,7.92,56.62,71.72,C,11.1,No,Yes,Bachelor's,Low,4,5.1,Average Performer
S2181,Liam,Smith,student1181@university.com,Female,20,CS,83.59,54.71,80.18,99.19,79.61,4.34,93.06,72.75,A,28.2,No,Yes,PhD,High,5,8.7,High Performer
S2182,Liam,Davis,student1182@university.com,Male,19,CS,64.6,79.01,80.47,80.04,97.84,4.72,76.81,97.44,A,19.3,No,Yes,,Medium,7,5.5,High Performer
S2183,Maria,Jones,student1183@university.com,Female,20,CS,,73.21,74.0,84.55,89.75,9.97,50.99,88.01,B,15.6,No,Yes,Master's,Medium,9,6.7,Average Performer
S2184,Liam,Williams,student1184@university.com,Male,18,Mathematics,55.52,44.68,55.03,78.06,67.28,2.82,96.71,64.6,D,5.2,No,Yes,High School,High,5,6.9,Needs Improvement
S2185,Maria,Williams,student1185@university.com,Male,19,Mathematics,73.58,71.59,76.31,89.12,56.91,3.94,73.65,81.23,B,7.3,Yes,No,PhD,Medium,2,5.1,Average Performer
S2186,Liam,Johnson,student1186@university.com,Male,21,Engineering,,87.47,81.13,98.79,73.25,6.76,65.05,79.7,A,9.0,Yes,Yes,PhD,Low,9,5.5,High Performer
S2187,Ali,Smith,student1187@university.com,Female,23,Business,67.45,44.87,61.16,77.21,69.65,8.8,75.83,90.61,C,7.6,Yes,Yes,,High,5,6.4,Average Performer
S2188,John,Jones,student1188@university.com,Male,23,CS,58.13,93.38,81.52,,98.59,1.27,91.15,54.77,A,11.4,No,Yes,High School,Low,6,5.3,High Performer
S2189,Liam,Williams,student1189@university.com,Male,24,Mathematics,61.5,74.7,75.22,93.02,99.49,7.35,55.51,85.06,B,8.9,Yes,Yes,,Low,9,5.5,Average Performer
S2190,John,Williams,student1190@university.com,Female,22,CS,53.83,97.04,80.71,98.49,70.53,9.18,67.95,66.56,A,21.6,No,Yes,,Low,4,7.1,High Performer
S2191,John,Jones,student1191@university.com,Female,24,CS,96.0,48.89,61.82,56.46,57.44,4.23,65.94,56.48,C,12.4,No,Yes,Bachelor's,Medium,3,7.7,Average Performer
S2192,Ahmed,Davis,student1192@university.com,Female,19,CS,76.52,99.61,86.13,78.91,95.53,2.87,91.98,86.59,A,23.0,Yes,Yes,,High,4,8.0,High Performer
S2193,Liam,Davis,student1193@university.com,Female,21,Engineering,69.84,78.66,77.86,,89.68,6.78,88.92,66.58,B,8.4,No,Yes,PhD,Medium,8,4.6,Average Performer
S2194,Sara,Smith,student1194@university.com,Female,19,Business,,74.05,70.52,76.67,75.56,2.46,70.01,86.51,B,10.2,No,Yes,Master's,Medium,7,7.7,Average Performer
S2195,Ahmed,Johnson,student1195@university.com,Female,19,CS,81.41,70.92,74.9,70.46,68.27,3.84,83.22,58.12,B,24.7,Yes,Yes,,Medium,7,8.7,Average Performer
S2196,Sara,Williams,student1196@university.com,Male,23,Mathematics,,41.42,64.57,82.76,72.41,8.97,69.72,99.3,C,20.9,Yes,Yes,Master's,Medium,1,6.9,Average Performer
S2197,John,Johnson,student1197@university.com,Female,20,Engineering,58.93,96.38,80.03,63.51,95.09,5.9,78.57,90.17,A,7.4,No,No,,Medium,2,7.0,High Performer
S2198,John,Davis,student1198@university.com,Male,18,CS,64.78,78.64,70.01,67.46,59.23,0.95,99.56,64.46,B,29.0,No,Yes,,Low,3,8.8,Average Performer
S2199,Ahmed,Davis,student1199@university.com,Female,22,Engineering,98.79,45.5,83.13,99.61,90.34,3.3,76.78,87.03,A,24.1,No,Yes,,Low,1,8.3,High Performer
S2200,Ahmed,Brown,student1200@university.com,Male,21,Engineering,,41.26,61.53,81.82,50.91,6.27,99.43,56.79,C,18.8,No,Yes,,Low,9,6.8,Average Performer
S2201,Sara,Smith,student1201@university.com,Male,19,Business,51.13,43.05,62.25,93.65,96.03,4.81,87.36,82.67,C,13.6,No,Yes,High School,Medium,9,7.8,Average Performer
S2202,Maria,Brown,student1202@university.com,Female,22,Engineering,57.38,76.56,73.71,90.39,75.01,6.6,56.04,52.98,B,7.3,No,Yes,High School,Medium,5,4.9,Average Performer
S2203,Sara,Brown,student1203@university.com,Female,19,Engineering,51.32,76.84,69.64,82.61,61.34,7.61,89.8,66.67,C,14.0,No,Yes,Bachelor's,Medium,4,6.1,Average Performer
S2204,Ahmed,Brown,student1204@university.com,Male,23,CS,99.5,69.98,80.42,92.04,50.14,4.81,58.06,98.92,A,13.1,No,Yes,Master's,Low,3,7.6,High Performer
S2205,Emma,Smith,student1205@university.com,Female,18,Engineering,63.94,58.41,64.32,64.36,77.98,9.87,76.62,56.05,C,7.0,No,Yes,,Low,9,5.4,Average Performer
S2206,Ahmed,Smith,student1206@university.com,Female,23,Mathematics,96.18,71.9,77.62,81.86,62.22,9.15,80.66,79.87,B,24.6,No,No,,Medium,2,6.3,Average Performer
S2207,Emma,Jones,student1207@university.com,Male,22,CS,99.79,70.98,80.93,79.53,81.56,0.6,94.61,53.53,A,15.4,No,Yes,Master's,Low,8,4.9,High Performer
S2208,Ali,Johnson,student1208@university.com,Male,21,Business,79.99,41.16,60.03,81.12,64.06,2.66,60.52,83.47,C,27.2,No,No,,Medium,7,8.5,Average Performer
S2209,Ahmed,Johnson,student1209@university.com,Male,19,Engineering,51.66,56.95,60.53,58.43,54.4,3.01,93.8,63.93,C,8.9,No,Yes,PhD,High,2,8.5,Average Performer
S2210,Ali,Jones,student1210@university.com,Female,18,CS,,43.19,58.16,63.86,75.25,1.84,96.72,65.5,D,12.9,Yes,Yes,,Low,3,6.4,Needs Improvement
S2211,Maria,Jones,student1211@university.com,Female,23,Mathematics,74.08,94.01,77.65,64.33,78.22,3.12,54.47,66.89,B,12.0,Yes,Yes,,Low,2,5.0,Average Performer
S2212,Sara,Davis,student1212@university.com,Female,22,Engineering,70.31,83.51,75.08,80.1,72.63,4.25,94.26,60.26,B,26.6,No,Yes,,High,3,7.4,Average Performer
S2213,Emma,Brown,student1213@university.com,Female,23,CS,80.31,99.77,92.36,98.63,72.9,0.52,62.96,97.08,A+,17.7,No,Yes,High School,Low,4,5.1,High Performer
S2214,Sara,Jones,student1214@university.com,Male,19,CS,71.94,58.13,72.5,97.7,79.48,1.27,54.05,95.29,B,8.5,No,Yes,,High,5,5.1,Average Performer
S2215,Ali,Williams,student1215@university.com,Female,19,CS,,92.71,82.63,61.36,76.32,0.96,97.93,93.5,A,13.9,Yes,Yes,,High,2,8.9,High Performer
S2216,Emma,Johnson,student1216@university.com,Male,21,Business,76.74,76.18,69.21,65.24,56.63,0.46,69.61,55.32,C,28.6,No,No,High School,Medium,7,4.5,Average Performer
S2217,Sara,Jones,student1217@university.com,Female,18,Engineering,84.69,67.19,69.1,51.8,59.85,4.81,81.15,61.67,C,18.8,No,Yes,,Medium,4,5.9,Average Performer
S2218,Ahmed,Williams,student1218@university.com,Female,20,Mathematics,,53.35,61.44,69.94,57.09,3.34,77.64,80.61,C,5.9,No,Yes,,Low,1,6.8,Average Performer
S2219,John,Williams,student1219@university.com,Male,23,CS,,84.3,89.7,91.73,84.66,9.35,60.66,98.52,A,6.4,No,Yes,,Low,4,4.5,High Performer
S2220,Ali,Williams,student1220@university.com,Female,19,CS,61.49,94.25,78.49,95.79,76.43,1.03,83.48,80.24,B,10.9,No,Yes,Master's,Medium,9,4.2,Average Performer
S2221,Sara,Davis,student1221@university.com,Female,22,CS,55.37,54.12,59.57,61.82,71.49,9.26,52.31,66.36,D,20.5,No,Yes,High School,Medium,5,6.7,Needs Improvement
S2222,Ali,Davis,student1222@university.com,Male,23,Engineering,56.98,50.52,62.82,63.29,89.92,0.87,60.15,90.87,C,11.1,No,Yes,High School,High,2,4.6,Average Performer
S2223,Omar,Williams,student1223@university.com,Female,21,Mathematics,75.63,81.77,74.7,61.04,66.29,6.19,97.23,56.77,B,26.3,No,Yes,Master's,Medium,6,5.3,Average Performer
S2224,Ali,Davis,student1224@university.com,Male,21,Engineering,66.06,98.62,79.04,67.51,78.41,2.48,97.68,94.09,B,20.7,No,Yes,High School,Medium,7,6.5,Average Performer
S2225,Emma,Brown,student1225@university.com,Male,19,CS,,85.0,78.18,90.24,53.72,8.27,74.13,98.73,B,12.5,No,Yes,PhD,Low,2,5.7,Average Performer
S2226,Omar,Williams,student1226@university.com,Male,19,Business,99.12,57.07,79.39,82.34,87.22,0.61,58.45,98.38,B,14.8,No,Yes,,Medium,10,7.6,Average Performer
S2227,Liam,Brown,student1227@university.com,Male,19,Business,57.84,65.2,70.3,89.3,84.76,9.53,71.08,57.38,B,14.4,Yes,Yes,Bachelor's,Low,2,8.8,Average Performer
S2228,Emma,Brown,student1228@university.com,Female,24,CS,77.04,63.06,76.55,,90.12,0.47,93.85,77.48,B,12.9,No,Yes,,Medium,10,7.8,Average Performer
S2229,John,Williams,student1229@university.com,Female,20,Business,54.94,91.13,81.72,62.89,94.22,2.41,53.51,79.25,A,20.7,No,Yes,High School,High,3,9.0,High Performer
S2230,Omar,Johnson,student1230@university.com,Female,19,CS,65.92,86.28,73.77,61.4,87.9,4.64,56.39,59.75,B,10.0,Yes,Yes,Bachelor's,Medium,10,5.9,Average Performer
S2231,Liam,Williams,student1231@university.com,Male,23,CS,,75.34,68.9,50.45,92.22,7.56,94.78,77.34,C,12.3,No,Yes,Master's,Low,4,5.5,Average Performer
S2232,Ahmed,Williams,student1232@university.com,Female,23,CS,97.33,56.5,76.61,89.05,67.28,9.51,70.77,82.33,B,7.1,No,Yes,,Medium,5,5.1,Average Performer
S2233,Ali,Davis,student1233@university.com,Female,24,Engineering,69.56,96.28,90.85,92.36,67.17,4.28,54.17,66.45,A+,14.4,Yes,Yes,Master's,High,3,8.4,High Performer
S2234,Sara,Williams,student1234@university.com,Female,24,Engineering,53.25,79.2,73.55,88.41,97.22,7.57,56.96,65.78,B,6.6,No,No,Bachelor's,Medium,4,5.9,Average Performer
S2235,Maria,Johnson,student1235@university.com,Female,18,CS,69.41,98.23,85.22,53.72,95.73,7.27,94.12,53.01,A,5.4,No,Yes,,Medium,7,7.6,High Performer
S2236,Ali,Davis,student1236@university.com,Male,22,CS,,74.81,83.17,88.11,77.42,5.71,74.51,97.84,A,21.1,No,Yes,Master's,Medium,6,7.4,High Performer
S2237,Liam,Smith,student1237@university.com,Male,19,Business,61.5,89.27,68.74,52.29,68.33,6.91,58.15,90.18,C,9.1,No,Yes,Bachelor's,High,2,4.3,Average Performer
S2238,Ali,Smith,student1238@university.com,Female,23,Mathematics,80.9,88.79,82.1,55.28,93.3,0.38,94.7,87.97,A,5.9,No,Yes,,Low,7,8.4,High Performer
S2239,John,Brown,student1239@university.com,Male,24,Business,53.37,60.24,66.31,72.02,66.17,4.42,92.26,51.09,C,6.7,No,Yes,High School,High,2,6.4,Average Performer
S2240,Ahmed,Brown,student1240@university.com,Female,23,CS,73.24,97.84,78.49,73.81,57.68,7.86,51.15,81.22,B,10.0,Yes,Yes,,High,3,5.1,Average Performer
S2241,Maria,Johnson,student1241@university.com,Female,23,CS,80.47,41.32,68.45,90.81,81.97,4.74,79.05,59.03,C,23.0,No,Yes,Bachelor's,Medium,1,8.9,Average Performer
S2242,Omar,Jones,student1242@university.com,Female,24,CS,71.09,86.12,74.34,83.98,52.13,8.74,62.22,83.09,B,5.3,No,Yes,,Medium,6,7.8,Average Performer
S2243,Omar,Smith,student1243@university.com,Male,20,CS,50.96,97.93,71.83,,68.96,8.34,76.66,81.06,B,23.2,Yes,Yes,,High,10,7.1,Average Performer
S2244,Omar,Brown,student1244@university.com,Female,24,Engineering,,60.33,67.7,61.31,90.38,8.63,63.96,92.6,C,19.9,No,Yes,,High,4,8.9,Average Performer
S2245,Liam,Smith,student1245@university.com,Male,24,Engineering,68.36,78.89,67.02,64.28,64.76,1.3,65.79,62.77,C,17.8,Yes,Yes,Master's,High,9,7.8,Average Performer
S2246,Emma,Johnson,student1246@university.com,Male,22,Business,,73.73,74.35,56.18,96.57,2.44,80.09,51.37,B,27.7,Yes,Yes,High School,Medium,4,4.6,Average Performer
S2247,Emma,Johnson,student1247@university.com,Female,24,Engineering,66.28,85.69,77.2,,97.79,0.3,76.94,95.71,B,25.7,Yes,Yes,,Low,10,9.0,Average Performer
S2248,Sara,Jones,student1248@university.com,Male,21,CS,73.75,91.97,85.92,86.43,90.79,9.83,69.76,95.43,A,15.5,Yes,Yes,Bachelor's,Low,6,7.0,High Performer
S2249,Maria,Jones,student1249@university.com,Male,24,CS,69.42,76.18,70.14,62.07,99.38,2.36,55.38,72.79,B,5.2,No,Yes,High School,High,8,5.5,Average Performer
S2250,Omar,Davis,student1250@university.com,Female,23,Engineering,67.13,88.95,82.1,91.77,76.54,3.67,98.47,53.9,A,22.8,No,Yes,PhD,Medium,5,8.1,High Performer
S2251,Emma,Johnson,student1251@university.com,Male,19,CS,51.09,58.74,64.85,73.48,78.46,2.75,58.73,74.9,C,6.2,Yes,Yes,PhD,Low,3,4.2,Average Performer
S2252,Liam,Brown,student1252@university.com,Male,23,CS,68.0,53.72,60.22,66.15,91.81,0.4,81.66,76.2,C,12.0,No,Yes,Bachelor's,Low,9,7.3,Average Performer
S2253,Sara,Smith,student1253@university.com,Female,22,CS,94.47,65.84,77.83,70.62,74.64,2.61,54.14,91.09,B,17.3,Yes,Yes,,Low,3,4.8,Average Performer
S2254,Ahmed,Williams,student1254@university.com,Female,21,CS,84.52,80.66,82.78,,70.34,0.98,84.42,85.86,A,7.5,Yes,Yes,High School,Low,9,4.4,High Performer
S2255,Sara,Jones,student1255@university.com,Male,24,CS,57.27,51.23,58.76,75.84,80.74,3.94,54.74,53.54,D,22.0,No,Yes,High School,High,2,5.8,Needs Improvement
S2256,Emma,Williams,student1256@university.com,Female,20,Business,79.56,80.82,79.68,50.36,82.88,9.67,61.48,85.27,B,13.0,No,Yes,High School,High,8,5.8,Average Performer
S2257,John,Brown,student1257@university.com,Female,18,Business,94.61,63.65,84.27,96.12,87.54,6.98,82.35,56.79,A,14.0,No,Yes,Bachelor's,High,6,7.0,High Performer
S2258,Liam,Jones,student1258@university.com,Male,24,CS,85.0,87.73,77.26,53.3,83.41,7.07,64.15,54.47,B,21.2,No,Yes,PhD,Low,9,6.8,Average Performer
S2259,John,Williams,student1259@university.com,Male,19,CS,57.43,42.21,64.31,96.93,87.29,4.53,76.64,69.93,C,15.0,No,Yes,PhD,Low,5,7.4,Average Performer
S2260,Omar,Brown,student1260@university.com,Female,18,Business,,80.08,79.94,,83.73,8.11,56.23,53.87,B,10.6,No,Yes,Master's,Low,4,4.9,Average Performer
S2261,John,Smith,student1261@university.com,Male,20,CS,65.08,78.99,73.46,,74.02,9.08,60.12,91.46,B,9.4,Yes,Yes,,Low,2,8.4,Average Performer
S2262,Omar,Brown,student1262@university.com,Female,22,CS,72.7,96.46,81.05,76.73,56.75,9.62,86.69,73.16,A,23.1,Yes,Yes,,Low,1,8.3,High Performer
S2263,Omar,Davis,student1263@university.com,Female,22,CS,76.31,82.8,77.56,75.29,89.27,0.99,51.76,79.35,B,23.8,Yes,Yes,PhD,High,4,5.1,Average Performer
S2264,Emma,Jones,student1264@university.com,Male,20,CS,,87.78,72.41,53.64,51.54,8.8,55.59,78.84,B,9.9,Yes,Yes,PhD,High,8,6.4,Average Performer
S2265,John,Johnson,student1265@university.com,Male,23,Business,96.58,94.28,85.06,61.94,99.63,2.25,60.75,98.91,A,13.0,No,Yes,High School,Low,10,6.4,High Performer
S2266,Omar,Smith,student1266@university.com,Female,20,Business,96.48,80.5,88.27,88.88,91.42,3.97,51.01,95.79,A,28.9,Yes,Yes,,Low,9,8.6,High Performer
S2267,Maria,Williams,student1267@university.com,Female,24,CS,50.4,57.41,60.0,,83.55,3.45,54.77,92.46,C,29.6,No,Yes,PhD,Low,1,8.5,Average Performer
S2268,Ahmed,Jones,student1268@university.com,Female,19,CS,96.09,92.19,88.93,76.46,98.33,6.75,64.07,69.16,A,19.6,No,Yes,Master's,Medium,2,4.3,High Performer
S2269,Sara,Johnson,student1269@university.com,Female,21,CS,52.72,84.85,74.85,67.67,80.62,5.98,54.65,57.25,B,23.9,No,Yes,,Medium,3,8.8,Average Performer
S2270,Sara,Brown,student1270@university.com,Male,24,CS,63.29,65.47,63.7,53.0,52.82,1.09,93.31,79.59,C,23.7,Yes,Yes,PhD,Medium,8,4.3,Average Performer
S2271,Emma,Johnson,student1271@university.com,Female,24,Mathematics,75.75,82.63,81.99,84.11,77.97,7.83,53.3,72.02,A,14.9,No,Yes,,High,9,6.7,High Performer
S2272,John,Jones,student1272@university.com,Male,24,Engineering,74.0,92.06,73.51,63.92,63.86,4.4,93.05,61.28,B,6.2,No,Yes,,Low,3,5.6,Average Performer
S2273,John,Jones,student1273@university.com,Male,18,Engineering,80.24,98.54,78.43,52.75,68.47,0.02,91.14,54.88,B,23.5,No,Yes,,Low,4,6.0,Average Performer
S2274,Omar,Davis,student1274@university.com,Female,18,Business,73.97,97.14,87.43,83.29,72.98,4.15,55.04,71.8,A,8.4,No,No,,Low,8,7.1,High Performer
S2275,Liam,Davis,student1275@university.com,Male,22,Business,96.72,59.52,78.44,74.29,88.73,5.16,51.26,82.54,B,12.3,No,Yes,PhD,Low,3,6.9,Average Performer
S2276,Ali,Johnson,student1276@university.com,Male,24,Business,62.03,65.3,74.66,,75.15,0.69,52.5,81.27,B,12.9,No,Yes,High School,Medium,6,4.8,Average Performer
S2277,Omar,Brown,student1277@university.com,Female,23,CS,63.7,46.57,58.76,55.55,73.73,1.51,79.52,88.7,D,13.7,No,Yes,Master's,Low,1,8.8,Needs Improvement
S2278,Ahmed,Johnson,student1278@university.com,Male,22,CS,96.04,54.85,75.34,84.96,65.1,9.94,83.52,73.33,B,16.6,No,Yes,High School,Medium,7,4.1,Average Performer
S2279,Maria,Jones,student1279@university.com,Male,19,Engineering,,92.95,76.51,53.18,76.99,8.71,81.03,66.08,B,17.5,No,Yes,Bachelor's,Medium,5,5.7,Average Performer
S2280,Sara,Jones,student1280@university.com,Female,20,CS,80.48,61.65,74.15,93.3,62.42,1.33,77.07,76.94,B,17.1,Yes,Yes,Bachelor's,Medium,4,8.0,Average Performer
S2281,Omar,Williams,student1281@university.com,Female,18,Mathematics,84.09,77.23,74.37,65.57,63.05,5.8,58.73,98.75,B,9.1,No,Yes,Master's,Low,8,8.3,Average Performer
S2282,Ali,Davis,student1282@university.com,Female,24,Engineering,75.28,79.96,76.76,54.43,87.86,3.79,92.05,52.25,B,21.2,No,Yes,High School,Medium,8,8.0,Average Performer
S2283,Ali,Williams,student1283@university.com,Female,19,Mathematics,84.71,86.91,83.73,,67.13,5.44,66.38,76.43,A,24.8,No,Yes,,Low,7,5.9,High Performer
S2284,Omar,Smith,student1284@university.com,Female,22,CS,58.64,50.97,56.2,76.22,52.57,4.71,99.31,66.46,D,16.5,No,Yes,,High,1,7.4,Needs Improvement
S2285,Emma,Jones,student1285@university.com,Female,22,Business,92.63,58.29,67.34,65.33,67.18,0.48,69.24,55.27,C,26.0,Yes,Yes,Master's,Medium,10,7.8,Average Performer
S2286,Sara,Williams,student1286@university.com,Female,18,CS,57.0,66.9,61.36,70.3,81.93,3.15,63.15,71.73,C,16.1,Yes,Yes,,Low,6,6.9,Average Performer
S2287,Emma,Johnson,student1287@university.com,Male,22,Mathematics,70.04,61.89,68.02,51.07,90.7,1.26,94.71,82.06,C,19.2,Yes,Yes,High School,Medium,3,7.4,Average Performer
S2288,Maria,Davis,student1288@university.com,Male,23,CS,53.76,98.97,77.13,,98.1,4.89,78.37,76.41,B,6.7,No,Yes,,Low,8,6.8,Average Performer
S2289,Ali,Davis,student1289@university.com,Female,22,Engineering,77.26,90.1,75.01,68.29,87.31,9.07,86.09,51.46,B,8.7,No,Yes,PhD,Low,10,4.3,Average Performer
S2290,Ali,Brown,student1290@university.com,Male,21,Business,83.49,68.78,78.14,85.7,71.44,9.96,70.42,78.96,B,24.2,Yes,Yes,,Low,3,5.4,Average Performer
S2291,Ahmed,Johnson,student1291@university.com,Male,20,Engineering,97.06,92.76,95.09,81.41,64.96,9.44,94.35,61.6,A+,11.2,No,Yes,,Low,8,7.5,High Performer
S2292,Maria,Brown,student1292@university.com,Female,22,Engineering,86.97,60.86,72.36,82.56,56.48,9.86,95.89,67.07,B,7.3,No,Yes,,High,5,5.2,Average Performer
S2293,Ali,Williams,student1293@university.com,Male,21,Mathematics,,87.15,85.87,89.64,81.38,0.15,71.84,65.61,A,19.2,Yes,Yes,,Medium,5,6.3,High Performer
S2294,Maria,Smith,student1294@university.com,Female,19,Engineering,96.63,53.42,75.57,81.56,75.49,7.29,62.04,92.93,B,7.4,No,Yes,Master's,Low,8,6.7,Average Performer
S2295,Sara,Johnson,student1295@university.com,Male,22,Engineering,,86.34,79.41,70.94,83.89,2.73,82.38,52.38,B,22.1,No,Yes,PhD,Medium,3,7.4,Average Performer
S2296,John,Johnson,student1296@university.com,Female,23,CS,78.06,67.39,72.94,69.5,61.86,8.66,97.73,67.4,B,22.2,No,Yes,High School,Medium,4,5.3,Average Performer
S2297,Ali,Johnson,student1297@university.com,Male,19,Business,79.8,46.45,64.22,,66.18,8.14,81.12,69.74,C,16.3,No,Yes,Bachelor's,Low,1,7.0,Average Performer
S2298,Ahmed,Brown,student1298@university.com,Male,24,Engineering,70.5,56.4,69.18,88.97,64.6,4.24,97.71,80.94,C,22.1,No,Yes,,Medium,9,7.0,Average Performer
S2299,Sara,Williams,student1299@university.com,Male,22,Engineering,91.92,64.14,82.08,88.06,89.88,4.73,67.19,89.45,A,25.0,No,Yes,PhD,Medium,3,8.2,High Performer
S2300,Omar,Johnson,student1300@university.com,Female,18,CS,59.26,84.96,66.76,62.31,58.56,2.65,95.75,86.38,C,9.9,No,Yes,PhD,Low,8,6.8,Average Performer
