Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Performance
S1150,John,Johnson,student150@university.com,Male,18,Mathematics,54.41,73.37,65.75,53.72,81.65,3.05,70.38,77.82,C,19.7,No,Yes,High School,Low,3,7.6,Average Performer
S1151,John,Smith,student151@university.com,Male,21,Engineering,60.1,78.35,75.52,75.35,93.05,5.54,97.04,67.65,B,13.8,No,Yes,PhD,Medium,3,6.5,Average Performer
S1152,Ali,Davis,student152@university.com,Male,23,Business,57.73,52.68,64.52,94.24,79.71,3.02,98.54,99.96,C,23.3,No,Yes,PhD,Low,5,6.1,Average Performer
S1153,John,Jones,student153@university.com,Female,22,Engineering,74.08,84.71,73.26,52.12,68.44,6.31,72.44,64.27,B,8.5,Yes,Yes,,Medium,8,7.9,Average Performer
S1154,Ahmed,Brown,student154@university.com,Male,20,CS,76.46,78.78,72.32,60.62,58.68,9.89,98.44,52.39,B,21.7,No,Yes,,Low,6,6.8,Average Performer
S1155,Sara,Smith,student155@university.com,Male,21,CS,,95.4,83.29,84.66,82.65,0.41,65.54,85.11,A,24.4,No,Yes,,Medium,8,7.2,High Performer
S1156,Omar,Jones,student156@university.com,Female,24,Engineering,53.66,50.14,66.45,91.29,59.65,1.69,84.13,66.34,C,13.4,No,Yes,High School,High,7,8.6,Average Performer
S1157,Sara,Brown,student157@university.com,Female,20,Business,79.99,85.08,83.9,90.37,70.87,1.79,53.75,82.88,A,29.3,No,Yes,Bachelor's,Low,1,4.3,High Performer
S1158,Ali,Williams,student158@university.com,Male,21,Engineering,76.32,45.02,66.62,89.25,91.29,4.47,57.25,55.23,C,21.0,Yes,Yes,High School,High,10,5.3,Average Performer
S1159,Maria,Smith,student159@university.com,Male,24,Engineering,75.81,73.92,70.35,56.49,56.46,0.41,93.23,76.15,B,7.4,Yes,Yes,Bachelor's,Low,8,8.5,Average Performer
S1160,Omar,Smith,student160@university.com,Male,24,CS,93.66,73.11,73.2,69.86,56.45,4.78,94.69,68.76,B,29.2,No,Yes,High School,Medium,1,8.0,Average Performer
S1161,Ali,Williams,student161@university.com,Male,23,Engineering,60.28,63.3,71.63,99.24,61.22,9.29,76.63,76.84,B,23.6,No,Yes,,Low,5,4.9,Average Performer
S1162,Liam,Williams,student162@university.com,Female,20,CS,52.04,90.67,82.35,99.44,77.6,0.12,66.99,92.67,A,22.4,Yes,Yes,PhD,Low,3,4.8,High Performer
S1163,Maria,Smith,student163@university.com,Female,22,Business,83.61,40.26,61.06,,62.59,3.65,72.55,98.64,C,11.3,No,Yes,Bachelor's,Medium,7,8.1,Average Performer
S1164,Sara,Williams,student164@university.com,Male,22,Mathematics,,71.21,78.9,85.46,75.16,7.61,93.48,87.66,B,16.8,No,Yes,Bachelor's,Medium,5,6.8,Average Performer
S1165,Ali,Johnson,student165@university.com,Male,18,Engineering,50.88,53.03,64.34,97.56,65.1,1.54,60.55,88.34,C,27.5,No,Yes,Bachelor's,Medium,2,8.3,Average Performer
S1166,Liam,Brown,student166@university.com,Male,21,CS,62.57,84.61,76.65,72.5,75.31,0.78,64.74,76.45,B,12.7,No,Yes,Master's,Low,1,8.6,Average Performer
S1167,Omar,Brown,student167@university.com,Female,18,CS,65.47,42.58,61.18,56.84,63.88,6.31,89.27,54.87,C,15.6,Yes,Yes,,Medium,10,4.3,Average Performer
S1168,Omar,Brown,student168@university.com,Male,19,Engineering,80.84,89.89,86.52,83.45,99.0,0.1,96.76,83.35,A,11.4,Yes,Yes,Master's,Low,6,8.8,High Performer
S1169,Emma,Johnson,student169@university.com,Male,22,Engineering,58.63,90.29,77.73,98.01,74.64,8.02,54.65,57.39,B,10.4,No,Yes,,Low,6,7.6,Average Performer
S1170,Liam,Williams,student170@university.com,Female,21,Business,70.65,89.97,80.06,84.86,87.18,0.67,90.19,62.28,A,6.1,No,Yes,,Medium,8,8.2,High Performer
S1171,Ahmed,Jones,student171@university.com,Female,23,CS,74.12,49.15,67.78,90.17,85.03,5.24,82.25,85.38,C,23.4,No,Yes,PhD,High,9,7.2,Average Performer
S1172,John,Williams,student172@university.com,Male,18,Business,72.96,77.82,75.04,,74.53,7.4,61.54,82.85,B,7.3,No,Yes,Bachelor's,Medium,2,5.5,Average Performer
S1173,Maria,Smith,student173@university.com,Male,23,Engineering,98.7,40.86,65.19,54.82,61.94,2.42,87.79,65.72,C,18.3,No,Yes,,Low,5,7.0,Average Performer
S1174,Liam,Davis,student174@university.com,Female,23,CS,,90.88,78.37,58.44,75.54,1.04,86.4,88.6,B,6.2,Yes,Yes,Bachelor's,High,5,6.6,Average Performer
S1175,Emma,Brown,student175@university.com,Male,23,Engineering,97.55,83.38,93.36,99.13,84.05,1.76,57.1,96.97,A+,29.6,Yes,Yes,Master's,Low,10,8.7,High Performer
S1176,John,Williams,student176@university.com,Male,18,CS,79.1,71.87,74.81,74.66,73.0,8.55,75.11,77.26,B,22.7,Yes,Yes,,Medium,8,6.8,Average Performer
S1177,John,Jones,student177@university.com,Female,19,Engineering,89.79,83.84,78.88,50.6,54.1,7.06,87.91,83.88,B,20.8,No,Yes,,Low,9,4.1,Average Performer
S1178,Ali,Smith,student178@university.com,Female,24,Business,71.52,45.66,63.83,97.77,50.9,1.98,59.58,63.59,C,9.7,No,No,Master's,Medium,5,7.4,Average Performer
S1179,John,Johnson,student179@university.com,Female,24,Engineering,72.69,71.72,80.01,74.89,66.39,7.16,73.14,98.54,A,18.2,No,Yes,,Low,5,4.3,High Performer
S1180,Ahmed,Johnson,student180@university.com,Male,18,Business,93.97,57.48,77.17,91.81,57.51,7.09,56.04,63.69,B,17.6,Yes,Yes,PhD,Medium,3,8.7,Average Performer
S1181,Omar,Jones,student181@university.com,Female,24,Engineering,94.8,98.36,90.08,77.42,95.31,9.98,65.34,94.37,A+,14.0,No,No,,Medium,6,6.4,High Performer
S1182,Emma,Smith,student182@university.com,Female,20,CS,61.93,91.43,67.2,55.09,58.79,3.92,60.9,96.39,C,8.9,Yes,No,PhD,High,7,8.8,Average Performer
S1183,John,Brown,student183@university.com,Male,24,Engineering,59.96,84.0,75.45,80.78,69.71,8.65,75.25,85.98,B,14.2,No,Yes,Bachelor's,Low,3,4.1,Average Performer
S1184,Ali,Williams,student184@university.com,Male,22,Engineering,74.81,96.02,83.18,,85.6,4.46,57.06,90.58,A,20.2,No,Yes,Master's,Low,2,6.7,High Performer
S1185,Ahmed,Smith,student185@university.com,Female,18,CS,95.01,60.81,75.89,51.74,90.77,8.98,69.16,72.89,B,17.2,Yes,No,,Low,2,5.1,Average Performer
S1186,Sara,Johnson,student186@university.com,Female,24,CS,66.12,94.05,83.67,92.09,73.89,0.92,63.76,95.98,A,19.3,No,Yes,,High,9,7.2,High Performer
S1187,Omar,Jones,student187@university.com,Male,18,Engineering,82.6,59.51,66.6,61.77,59.06,1.75,87.3,87.13,C,19.3,No,No,,High,6,6.5,Average Performer
S1188,Omar,Jones,student188@university.com,Male,19,CS,85.41,83.97,75.94,69.69,63.54,8.5,84.98,66.34,B,11.1,No,No,Master's,Low,2,6.8,Average Performer
S1189,Emma,Williams,student189@university.com,Female,20,CS,88.93,84.19,75.97,68.64,70.95,8.19,54.75,51.75,B,7.8,Yes,No,High School,Low,5,5.8,Average Performer
S1190,Omar,Jones,student190@university.com,Female,18,Engineering,78.2,41.1,61.7,,68.23,3.05,97.67,77.04,C,18.0,Yes,No,Master's,Medium,7,4.3,Average Performer
S1191,John,Jones,student191@university.com,Male,22,CS,70.12,61.66,70.34,75.22,67.43,5.97,87.23,92.03,B,27.3,No,Yes,,Medium,1,4.5,Average Performer
S1192,Ali,Smith,student192@university.com,Female,24,Mathematics,98.35,41.17,67.52,72.36,56.59,3.83,80.8,93.03,C,29.9,Yes,Yes,,Low,8,8.3,Average Performer
S1193,Omar,Brown,student193@university.com,Male,22,CS,80.57,99.83,84.69,,95.67,0.1,73.89,91.76,A,24.6,No,Yes,,Medium,6,7.5,High Performer
S1194,Omar,Williams,student194@university.com,Female,24,Business,86.43,47.33,61.23,52.45,51.49,0.26,58.9,60.74,C,10.5,No,Yes,Master's,Low,1,7.8,Average Performer
S1195,Sara,Smith,student195@university.com,Male,18,Engineering,67.25,72.57,68.39,54.32,72.0,0.54,98.1,71.31,C,20.8,No,Yes,PhD,Low,8,4.6,Average Performer
S1196,Sara,Brown,student196@university.com,Male,23,Business,83.5,87.43,78.07,51.08,99.02,5.94,50.39,80.69,B,11.0,No,Yes,,Medium,5,4.2,Average Performer
S1197,Maria,Smith,student197@university.com,Female,24,CS,62.89,52.08,66.88,84.4,82.99,2.79,84.62,83.38,C,19.4,No,Yes,Master's,High,7,4.1,Average Performer
S1198,Ahmed,Davis,student198@university.com,Female,23,Mathematics,62.25,69.1,68.46,76.28,67.77,1.44,75.37,66.73,C,17.0,No,Yes,High School,High,10,6.6,Average Performer
S1199,John,Smith,student199@university.com,Male,20,Engineering,85.74,76.45,76.41,93.8,57.3,9.41,95.13,84.63,B,14.5,Yes,Yes,Bachelor's,Medium,4,6.5,Average Performer
S1200,Omar,Jones,student200@university.com,Female,22,Business,76.07,49.61,70.97,74.93,98.19,1.21,69.03,79.54,B,21.0,Yes,Yes,PhD,High,2,4.6,Average Performer
S1201,Liam,Brown,student201@university.com,Female,23,CS,84.16,86.71,77.1,61.09,50.7,6.74,75.93,78.34,B,26.4,No,Yes,PhD,Low,8,5.7,Average Performer
S1202,Omar,Williams,student202@university.com,Female,22,CS,63.47,57.96,73.24,90.26,84.07,8.94,87.12,83.15,B,13.4,No,Yes,Master's,Low,4,6.7,Average Performer
S1203,Ali,Williams,student203@university.com,Male,24,Engineering,79.94,52.66,72.62,64.72,94.01,1.64,52.38,80.17,B,17.2,No,Yes,Bachelor's,Low,8,7.4,Average Performer
S1204,Maria,Brown,student204@university.com,Female,24,CS,72.2,73.5,70.3,96.78,51.26,2.15,52.72,58.34,B,16.4,No,Yes,Bachelor's,Low,9,8.0,Average Performer
S1205,Ahmed,Jones,student205@university.com,Female,20,Engineering,79.85,64.62,69.2,62.52,86.26,5.74,60.58,93.72,C,11.2,No,Yes,,Medium,4,7.2,Average Performer
S1206,Liam,Johnson,student206@university.com,Male,24,CS,64.54,95.22,80.9,58.39,99.94,5.08,57.32,62.03,A,15.5,No,Yes,Master's,Low,8,4.2,High Performer
S1207,Maria,Smith,student207@university.com,Female,20,Engineering,85.77,92.8,86.98,74.67,81.98,5.21,50.32,87.22,A,5.5,No,Yes,PhD,Medium,4,6.9,High Performer
S1208,Emma,Jones,student208@university.com,Female,23,Mathematics,90.3,69.0,73.9,52.53,70.73,5.55,81.15,58.82,B,17.9,No,Yes,,Medium,8,4.4,Average Performer
S1209,Ahmed,Davis,student209@university.com,Male,24,Engineering,63.0,61.56,76.43,51.82,93.72,9.5,89.8,83.05,B,23.0,Yes,Yes,PhD,High,1,6.8,Average Performer
S1210,Omar,Brown,student210@university.com,Male,18,Business,65.03,59.53,68.67,74.8,77.71,0.54,97.86,94.78,C,14.2,No,Yes,,Medium,2,5.9,Average Performer
S1211,Omar,Smith,student211@university.com,Female,21,Engineering,83.06,56.05,73.21,60.76,87.47,7.6,72.05,50.49,B,23.7,Yes,Yes,Master's,Low,10,5.4,Average Performer
S1212,Ahmed,Williams,student212@university.com,Female,19,Engineering,,72.67,73.02,50.47,79.39,2.33,63.99,98.98,B,23.8,No,No,,Medium,3,6.4,Average Performer
S1213,Omar,Johnson,student213@university.com,Male,21,Mathematics,85.2,88.3,79.17,64.8,51.91,3.74,93.2,51.48,B,29.6,Yes,Yes,,Medium,2,5.9,Average Performer
S1214,John,Davis,student214@university.com,Male,21,Business,84.13,58.65,68.69,73.87,60.66,0.89,92.22,50.57,C,18.6,No,Yes,,Medium,10,8.2,Average Performer
S1215,Ahmed,Williams,student215@university.com,Female,22,Business,69.64,51.41,63.2,69.71,53.94,4.46,81.24,92.88,C,15.1,No,Yes,Bachelor's,Low,8,5.1,Average Performer
S1216,Maria,Brown,student216@university.com,Female,20,CS,69.74,68.53,62.24,56.77,55.33,8.04,63.66,85.44,C,21.0,Yes,Yes,PhD,Low,10,4.7,Average Performer
S1217,Ahmed,Smith,student217@university.com,Female,22,Engineering,62.74,44.14,56.97,78.98,50.77,0.99,95.43,55.29,D,20.7,Yes,Yes,,Low,9,8.2,Needs Improvement
S1218,Liam,Brown,student218@university.com,Male,23,CS,57.84,82.08,70.24,,71.06,2.76,58.92,96.87,B,29.7,No,Yes,Master's,Low,9,5.2,Average Performer
S1219,Omar,Smith,student219@university.com,Female,19,Engineering,,71.1,73.44,83.78,58.93,3.73,52.18,83.6,B,22.7,No,Yes,Master's,Low,1,4.2,Average Performer
S1220,John,Jones,student220@university.com,Male,23,Engineering,54.66,69.78,75.62,69.69,92.78,1.04,89.83,55.55,B,12.7,No,Yes,,Low,9,5.9,Average Performer
S1221,John,Johnson,student221@university.com,Male,18,Business,96.89,58.03,68.28,56.88,87.5,7.62,78.18,93.03,C,9.7,No,Yes,PhD,High,8,8.1,Average Performer
S1222,Emma,Jones,student222@university.com,Male,19,Business,91.33,94.28,89.25,74.97,78.66,7.87,62.32,74.05,A,24.8,Yes,Yes,,Low,8,6.2,High Performer
S1223,Maria,Jones,student223@university.com,Female,22,Engineering,92.88,45.43,69.0,94.52,74.45,8.36,83.54,63.91,C,9.5,No,No,,Medium,3,6.4,Average Performer
S1224,Sara,Brown,student224@university.com,Female,24,CS,95.33,92.19,83.56,73.44,62.79,5.84,88.34,91.25,A,20.7,Yes,Yes,PhD,Medium,8,4.2,High Performer
S1225,Sara,Johnson,student225@university.com,Female,24,Business,70.43,62.6,69.32,59.78,73.75,5.07,92.23,86.92,C,8.3,No,Yes,Master's,Medium,2,7.6,Average Performer
S1226,Ahmed,Smith,student226@university.com,Male,22,CS,92.34,92.84,83.63,54.65,82.06,2.63,64.11,81.15,A,23.0,Yes,Yes,,Low,2,5.7,High Performer
S1227,Emma,Smith,student227@university.com,Female,23,Engineering,,83.73,81.6,97.2,89.11,6.55,51.28,94.93,A,24.6,No,No,,Medium,4,7.6,High Performer
S1228,Ali,Davis,student228@university.com,Male,22,CS,51.08,46.25,54.91,87.15,54.08,4.45,75.5,93.06,D,29.8,No,Yes,Master's,Medium,7,6.1,Needs Improvement
S1229,Ahmed,Williams,student229@university.com,Male,22,CS,89.24,89.89,88.05,,85.42,9.71,92.8,61.34,A,28.9,No,Yes,High School,High,4,6.6,High Performer
S1230,Emma,Davis,student230@university.com,Male,21,Mathematics,53.74,80.93,68.28,64.77,87.14,9.68,60.39,93.93,C,22.8,No,Yes,,Low,2,6.9,Average Performer
S1231,Maria,Davis,student231@university.com,Male,18,CS,99.43,41.94,75.8,94.76,77.95,9.05,71.06,68.7,B,11.9,No,Yes,Master's,Medium,5,5.0,Average Performer
S1232,Maria,Smith,student232@university.com,Male,24,Engineering,83.74,48.02,62.95,58.88,60.72,3.6,62.82,71.59,C,6.1,No,Yes,,High,8,5.5,Average Performer
S1233,Maria,Brown,student233@university.com,Male,21,CS,87.67,78.14,78.59,76.75,76.96,3.68,50.67,98.62,B,18.9,Yes,Yes,Bachelor's,Low,7,6.9,Average Performer
S1234,Maria,Jones,student234@university.com,Female,22,Mathematics,62.29,79.76,81.44,85.68,75.14,8.53,94.93,87.99,A,24.1,No,Yes,High School,Medium,7,8.1,High Performer
S1235,Maria,Jones,student235@university.com,Male,20,Business,83.69,84.8,81.72,69.82,73.79,7.29,56.75,66.07,A,5.3,No,Yes,,Low,9,8.8,High Performer
S1236,Emma,Jones,student236@university.com,Female,21,CS,52.16,83.21,60.05,52.0,73.03,7.04,88.34,82.4,C,18.1,No,Yes,PhD,Low,5,6.6,Average Performer
S1237,Emma,Johnson,student237@university.com,Male,22,CS,91.89,79.57,76.58,61.39,55.54,2.8,67.33,76.97,B,27.1,Yes,Yes,,High,4,4.4,Average Performer
S1238,John,Smith,student238@university.com,Female,24,Engineering,,85.97,78.71,95.09,59.14,8.33,63.88,55.83,B,20.9,No,No,,Low,10,8.8,Average Performer
S1239,Liam,Brown,student239@university.com,Female,22,CS,84.87,74.51,77.29,,54.87,5.79,97.05,94.39,B,22.1,No,Yes,Bachelor's,Medium,9,6.1,Average Performer
S1240,Sara,Johnson,student240@university.com,Female,18,Engineering,61.22,55.65,62.94,90.77,62.12,4.47,82.86,91.09,C,16.9,No,Yes,,Medium,1,4.5,Average Performer
S1241,Omar,Williams,student241@university.com,Female,23,CS,53.42,94.74,73.87,77.78,63.17,8.65,84.35,88.89,B,28.6,No,Yes,,Low,6,8.9,Average Performer
S1242,Maria,Brown,student242@university.com,Male,19,CS,74.07,41.09,66.89,97.18,62.25,3.94,87.98,77.96,C,14.4,Yes,Yes,PhD,High,3,5.4,Average Performer
S1243,Ali,Davis,student243@university.com,Male,21,Engineering,58.46,61.99,65.88,,60.55,6.54,67.05,61.04,C,14.5,No,Yes,High School,Low,6,7.3,Average Performer
S1244,Omar,Brown,student244@university.com,Male,21,CS,86.47,83.73,79.62,,86.77,4.66,78.18,94.19,B,17.9,No,No,High School,Low,7,4.7,Average Performer
S1245,Emma,Brown,student245@university.com,Male,21,Business,61.88,65.63,67.35,65.91,90.93,5.93,63.51,67.65,C,19.6,No,No,Bachelor's,Low,1,7.6,Average Performer
S1246,Ali,Jones,student246@university.com,Female,22,CS,67.12,41.49,59.2,80.08,66.36,0.41,91.73,51.01,D,18.4,Yes,Yes,,Medium,6,8.9,Needs Improvement
S1247,Ali,Brown,student247@university.com,Female,18,CS,78.37,43.96,63.47,83.74,65.26,4.61,79.97,99.09,C,25.5,No,Yes,High School,Low,8,8.9,Average Performer
S1248,Ali,Davis,student248@university.com,Female,22,Mathematics,64.25,78.92,80.99,,92.2,5.56,62.17,93.06,A,25.9,Yes,Yes,Bachelor's,Medium,5,4.6,High Performer
S1249,John,Davis,student249@university.com,Male,22,Engineering,,97.89,88.6,91.11,81.2,4.93,94.99,81.13,A,8.3,No,Yes,PhD,Medium,5,7.8,High Performer
S1250,Emma,Smith,student250@university.com,Female,23,Business,90.78,73.11,70.57,59.17,64.67,8.47,79.04,50.62,B,19.9,No,Yes,,Low,7,7.3,Average Performer
S1251,Ali,Brown,student251@university.com,Male,20,CS,58.96,70.41,72.9,,85.68,3.11,74.75,61.39,B,29.6,No,Yes,Bachelor's,Medium,8,8.0,Average Performer
S1252,Maria,Jones,student252@university.com,Female,18,Engineering,54.11,59.1,70.23,84.32,67.23,8.84,51.72,72.6,B,20.0,No,Yes,Bachelor's,Medium,7,5.7,Average Performer
S1253,Ahmed,Brown,student253@university.com,Female,21,Business,66.42,55.4,69.27,,79.33,4.03,95.49,81.4,C,22.2,No,Yes,,High,3,6.0,Average Performer
S1254,Ali,Williams,student254@university.com,Female,19,CS,71.22,41.26,60.59,71.99,99.63,6.95,97.61,85.41,C,26.5,Yes,Yes,Bachelor's,High,6,5.7,Average Performer
S1255,John,Williams,student255@university.com,Female,21,Business,77.13,56.38,70.82,98.19,65.08,0.87,78.13,89.41,B,26.7,No,Yes,PhD,High,9,7.8,Average Performer
S1256,Omar,Jones,student256@university.com,Female,22,Engineering,68.62,66.95,78.56,81.29,96.53,2.0,72.13,77.78,B,5.4,No,No,High School,Low,2,8.0,Average Performer
S1257,Emma,Smith,student257@university.com,Male,18,CS,89.5,51.88,72.28,97.45,66.03,7.61,67.98,82.81,B,11.0,No,Yes,,Medium,9,5.2,Average Performer
S1258,Liam,Smith,student258@university.com,Female,24,Engineering,51.97,45.24,61.53,86.12,77.01,0.12,63.4,90.56,C,26.6,No,Yes,,Medium,3,6.9,Average Performer
S1259,John,Davis,student259@university.com,Male,18,Engineering,71.59,83.06,81.07,86.23,73.0,9.69,78.73,85.99,A,21.7,No,Yes,Master's,Low,3,4.6,High Performer
S1260,Ali,Davis,student260@university.com,Male,18,CS,69.11,93.68,80.03,79.59,89.16,1.91,56.4,97.74,A,20.8,No,Yes,Bachelor's,High,10,4.1,High Performer
S1261,Emma,Johnson,student261@university.com,Male,20,Engineering,82.38,96.21,77.59,57.11,53.05,9.01,95.96,93.73,B,26.5,Yes,Yes,,Low,2,7.1,Average Performer
S1262,Ahmed,Jones,student262@university.com,Male,21,CS,98.31,77.08,73.91,,81.36,5.16,58.8,58.47,B,25.2,No,Yes,PhD,Medium,3,8.2,Average Performer
S1263,Ali,Brown,student263@university.com,Male,20,Engineering,75.52,43.17,60.42,62.63,88.03,5.65,87.28,97.37,C,23.8,Yes,Yes,Master's,Low,7,8.5,Average Performer
S1264,John,Jones,student264@university.com,Male,24,Business,99.34,84.45,89.63,99.93,73.61,0.84,65.34,60.21,A,6.2,No,Yes,,Medium,3,7.1,High Performer
S1265,Sara,Johnson,student265@university.com,Male,24,Engineering,65.11,46.61,53.06,63.35,55.26,3.65,61.3,99.56,D,24.5,No,Yes,PhD,Medium,1,8.0,Needs Improvement
S1266,Maria,Davis,student266@university.com,Male,23,Mathematics,51.54,80.18,70.06,61.53,62.24,1.56,77.89,85.07,B,10.0,Yes,Yes,PhD,High,4,6.0,Average Performer
S1267,Liam,Jones,student267@university.com,Female,19,CS,58.28,86.76,72.39,81.19,83.98,5.26,88.26,81.38,B,5.7,No,Yes,,Medium,7,8.4,Average Performer
S1268,Omar,Jones,student268@university.com,Female,23,Engineering,69.76,83.55,78.18,75.55,94.77,5.51,86.34,66.22,B,17.3,No,Yes,,Medium,6,7.9,Average Performer
S1269,John,Davis,student269@university.com,Male,22,Business,,97.11,77.97,51.07,71.08,7.1,61.69,56.66,B,28.6,No,No,,Medium,10,5.5,Average Performer
S1270,Emma,Johnson,student270@university.com,Male,20,Engineering,,84.29,79.54,56.48,78.02,8.78,66.53,56.31,B,27.2,No,Yes,PhD,High,3,7.0,Average Performer
S1271,Liam,Davis,student271@university.com,Male,20,Engineering,71.63,81.59,73.06,90.55,61.42,4.68,93.44,93.33,B,29.6,Yes,Yes,,Low,1,4.3,Average Performer
S1272,Liam,Smith,student272@university.com,Female,23,CS,66.91,55.7,68.48,74.18,70.61,2.33,86.16,71.62,C,11.2,No,Yes,PhD,Medium,8,4.7,Average Performer
S1273,Liam,Brown,student273@university.com,Female,22,CS,,95.49,77.66,57.3,66.84,3.34,85.63,77.99,B,22.4,Yes,Yes,Bachelor's,Low,2,8.7,Average Performer
S1274,Ali,Davis,student274@university.com,Male,18,CS,64.81,50.77,61.34,73.26,82.78,8.47,63.45,96.59,C,6.4,Yes,No,PhD,Medium,5,4.0,Average Performer
S1275,Maria,Johnson,student275@university.com,Male,22,Mathematics,94.32,94.29,90.1,62.66,99.23,1.46,89.6,62.77,A+,25.1,No,Yes,,Low,3,5.0,High Performer
S1276,Ali,Williams,student276@university.com,Female,21,CS,,58.76,69.72,61.18,90.67,6.27,67.92,88.2,C,18.1,No,Yes,,Low,4,4.7,Average Performer
S1277,Emma,Smith,student277@university.com,Female,23,Business,85.7,47.81,69.16,97.89,59.61,0.13,70.07,73.52,C,29.9,No,Yes,Master's,High,3,7.5,Average Performer
S1278,Ali,Williams,student278@university.com,Male,22,Engineering,80.6,89.6,81.2,68.1,78.88,2.46,64.38,60.64,A,11.0,No,Yes,High School,Medium,3,4.5,High Performer
S1279,Sara,Davis,student279@university.com,Male,18,CS,71.36,40.15,52.77,52.32,53.32,5.91,56.07,92.65,D,24.6,No,Yes,,High,3,4.1,Needs Improvement
S1280,Maria,Smith,student280@university.com,Male,22,Engineering,61.95,89.93,79.46,98.52,62.35,4.56,71.02,84.0,B,9.3,Yes,Yes,,Medium,10,8.7,Average Performer
S1281,Maria,Brown,student281@university.com,Male,20,Business,68.45,55.74,68.77,89.74,58.61,4.94,50.85,54.75,C,12.2,Yes,Yes,Bachelor's,Medium,8,8.4,Average Performer
S1282,Emma,Davis,student282@university.com,Female,19,Business,79.61,93.08,83.78,62.72,66.78,6.61,72.8,77.09,A,12.4,Yes,Yes,High School,Medium,1,5.8,High Performer
S1283,Omar,Brown,student283@university.com,Female,20,CS,,81.49,74.2,70.44,83.94,2.35,86.25,92.59,B,19.4,No,Yes,,Low,2,4.5,Average Performer
S1284,Sara,Jones,student284@university.com,Male,24,CS,60.74,79.97,82.48,93.11,74.97,2.81,98.04,53.35,A,14.1,Yes,Yes,Master's,Low,2,7.4,High Performer
S1285,John,Williams,student285@university.com,Male,19,CS,55.82,61.92,60.63,67.87,96.65,6.84,53.93,70.81,C,16.0,No,Yes,Bachelor's,Medium,9,8.4,Average Performer
S1286,Ali,Smith,student286@university.com,Male,24,CS,,43.56,62.28,78.37,60.64,5.38,64.06,90.26,C,18.0,No,Yes,Master's,Medium,7,8.9,Average Performer
S1287,Ahmed,Brown,student287@university.com,Female,22,Engineering,72.02,89.8,80.38,76.74,68.21,0.15,74.71,92.92,A,6.4,Yes,No,,High,10,4.7,High Performer
S1288,Ali,Johnson,student288@university.com,Male,21,Business,81.26,50.25,66.79,70.06,66.49,6.7,58.52,88.77,C,21.6,Yes,Yes,PhD,Low,7,7.0,Average Performer
S1289,Liam,Brown,student289@university.com,Male,22,CS,74.52,62.34,67.97,81.98,61.8,6.2,55.84,65.29,C,21.2,No,Yes,Bachelor's,Medium,8,6.2,Average Performer
S1290,Ali,Johnson,student290@university.com,Male,18,Business,93.63,76.02,83.75,73.66,99.66,0.79,72.62,75.35,A,29.1,Yes,Yes,High School,Low,2,4.8,High Performer
S1291,John,Davis,student291@university.com,Female,22,Engineering,77.35,68.94,66.47,51.06,69.36,7.48,79.04,87.06,C,8.3,No,Yes,High School,Medium,10,8.0,Average Performer
S1292,Ali,Smith,student292@university.com,Male,19,CS,74.04,51.92,71.31,90.72,97.03,5.22,91.01,57.63,B,5.8,No,Yes,High School,Medium,1,7.9,Average Performer
S1293,Sara,Brown,student293@university.com,Female,20,CS,96.23,48.44,69.93,55.66,69.52,2.05,99.89,79.75,C,8.3,Yes,Yes,,Low,6,8.8,Average Performer
S1294,Sara,Brown,student294@university.com,Male,21,Business,,47.39,64.05,73.2,60.2,5.59,88.71,86.02,C,15.6,Yes,Yes,Master's,Medium,3,4.4,Average Performer
S1295,Maria,Smith,student295@university.com,Male,24,Business,55.58,91.78,70.91,79.0,55.96,5.95,61.07,92.5,B,10.3,Yes,Yes,PhD,Medium,2,5.2,Average Performer
S1296,Emma,Brown,student296@university.com,Male,22,Engineering,58.89,41.89,66.0,85.28,92.78,9.2,87.4,55.58,C,10.4,No,Yes,Master's,Medium,3,8.1,Average Performer
S1297,Omar,Johnson,student297@university.com,Female,22,CS,89.36,98.62,84.09,70.54,51.6,7.42,76.86,66.48,A,26.7,No,No,PhD,Medium,4,6.0,High Performer
S1298,Ahmed,Brown,student298@university.com,Male,20,CS,91.79,51.91,80.23,86.78,98.22,3.02,72.54,77.08,A,13.1,No,Yes,Bachelor's,Low,5,6.4,High Performer
S1299,Liam,Williams,student299@university.com,Male,21,CS,77.26,46.62,63.33,56.57,70.91,1.18,96.79,85.05,C,15.4,Yes,Yes,,High,10,7.1,Average Performer
S1300,Ali,Davis,student300@university.com,Female,23,Engineering,77.72,74.62,72.84,82.67,62.37,8.53,85.1,86.5,B,22.1,No,Yes,High School,High,10,6.0,Average Performer
S1301,Ali,Jones,student301@university.com,Female,24,Business,81.6,44.8,68.87,91.32,80.87,8.46,84.08,62.66,C,13.5,No,Yes,High School,Medium,4,4.2,Average Performer
S1302,John,Johnson,student302@university.com,Female,22,CS,71.96,76.15,77.87,94.47,56.65,1.75,50.59,50.69,B,18.9,Yes,Yes,PhD,Medium,8,7.0,Average Performer
