Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Performance
S3149,Omar,Davis,student2149@university.com,Female,21,Engineering,,82.64,73.45,62.31,95.15,5.24,61.16,69.48,B,15.4,No,No,Master's,Medium,6,4.0,Average Performer
S3150,Ali,Johnson,student2150@university.com,Male,20,Engineering,60.35,49.3,55.3,62.91,52.54,4.49,76.39,51.21,D,12.1,Yes,No,,High,6,8.5,Needs Improvement
S3151,Omar,Brown,student2151@university.com,Female,23,Engineering,99.45,72.41,91.82,98.39,79.86,1.12,84.31,50.13,A+,24.1,No,Yes,Master's,Medium,3,4.1,High Performer
S3152,Ali,Smith,student2152@university.com,Female,21,Business,91.55,44.84,74.13,94.37,80.21,7.42,65.59,89.86,B,19.8,Yes,Yes,,Low,9,8.5,Average Performer
S3153,Ali,Johnson,student2153@university.com,Female,23,Mathematics,79.45,86.01,75.81,65.92,53.3,1.31,61.95,74.51,B,27.0,No,Yes,,Medium,7,6.1,Average Performer
S3154,Liam,Johnson,student2154@university.com,Female,22,Engineering,83.12,75.1,78.68,91.2,86.63,1.92,91.14,51.66,B,24.5,No,Yes,,Low,5,7.7,Average Performer
S3155,Maria,Davis,student2155@university.com,Male,19,Business,82.44,45.17,61.33,58.09,73.44,1.26,58.14,64.3,C,12.0,No,Yes,PhD,Low,10,4.4,Average Performer
S3156,Maria,Williams,student2156@university.com,Male,19,CS,52.92,90.92,74.46,,86.15,0.07,83.92,67.83,B,19.8,No,Yes,Master's,Low,7,4.8,Average Performer
S3157,John,Williams,student2157@university.com,Female,23,CS,60.9,72.82,68.32,59.06,91.35,6.62,96.57,89.16,C,17.6,Yes,Yes,,Medium,10,6.3,Average Performer
S3158,Sara,Smith,student2158@university.com,Female,19,Business,98.07,95.3,87.42,54.39,66.14,2.71,61.61,71.72,A,28.9,Yes,Yes,PhD,Medium,2,4.2,High Performer
S3159,Ahmed,Williams,student2159@university.com,Female,18,Engineering,76.72,95.0,87.62,92.73,74.22,1.49,54.35,89.47,A,11.0,No,Yes,High School,Medium,6,5.9,High Performer
S3160,Ahmed,Johnson,student2160@university.com,Female,23,Engineering,,95.23,77.96,78.94,63.04,3.2,98.99,81.69,B,12.1,Yes,Yes,,Medium,5,7.8,Average Performer
S3161,Ahmed,Williams,student2161@university.com,Male,22,CS,88.1,44.67,64.41,62.95,60.08,4.99,63.54,51.66,C,28.0,Yes,Yes,High School,Medium,6,7.3,Average Performer
S3162,John,Jones,student2162@university.com,Male,24,Engineering,76.23,47.26,66.9,92.43,50.03,5.03,63.78,98.43,C,16.4,No,Yes,High School,High,8,5.8,Average Performer
S3163,Maria,Williams,student2163@university.com,Male,23,CS,50.66,99.26,86.11,90.13,98.18,3.67,74.19,59.07,A,16.4,No,Yes,,Low,3,4.0,High Performer
S3164,Emma,Johnson,student2164@university.com,Male,23,Engineering,86.81,69.26,76.84,55.05,72.05,4.95,61.55,63.78,B,26.7,Yes,No,,Low,10,5.3,Average Performer
S3165,Omar,Davis,student2165@university.com,Female,19,CS,86.61,54.29,64.5,,50.65,4.27,99.64,90.46,C,12.4,No,Yes,,Low,8,7.9,Average Performer
S3166,Liam,Smith,student2166@university.com,Female,22,CS,58.26,86.18,69.99,86.09,50.45,8.23,52.15,59.49,C,22.4,Yes,Yes,,Low,9,5.7,Average Performer
S3167,Omar,Brown,student2167@university.com,Male,23,CS,97.83,55.86,71.95,85.79,64.42,0.3,72.57,70.05,B,23.0,No,Yes,Bachelor's,Low,5,5.9,Average Performer
S3168,Emma,Williams,student2168@university.com,Male,19,CS,61.2,83.63,71.77,86.16,50.7,8.68,77.42,93.25,B,16.1,Yes,Yes,PhD,High,5,4.4,Average Performer
S3169,Liam,Johnson,student2169@university.com,Female,20,Business,72.89,90.24,76.85,58.47,68.73,2.44,73.35,81.86,B,13.3,No,Yes,,Low,7,7.0,Average Performer
S3170,John,Brown,student2170@university.com,Female,22,CS,,87.06,79.09,,53.15,7.22,76.03,65.1,B,23.7,Yes,No,Master's,Low,4,7.1,Average Performer
S3171,Emma,Brown,student2171@university.com,Female,21,CS,80.16,56.44,69.81,92.21,51.96,4.05,99.38,82.2,C,11.4,No,Yes,,Medium,3,6.2,Average Performer
S3172,Ahmed,Jones,student2172@university.com,Female,18,Engineering,68.77,64.1,73.61,94.92,83.47,2.94,93.85,90.63,B,25.5,No,Yes,PhD,Low,3,7.8,Average Performer
S3173,Sara,Brown,student2173@university.com,Female,21,Engineering,,64.8,72.95,63.96,95.34,6.15,65.42,70.19,B,15.4,No,Yes,PhD,Low,9,8.4,Average Performer
S3174,Ali,Davis,student2174@university.com,Male,24,CS,91.35,69.48,70.02,51.15,70.47,7.69,77.57,78.58,B,5.5,No,Yes,PhD,Low,10,7.8,Average Performer
S3175,Omar,Johnson,student2175@university.com,Male,22,CS,50.48,50.04,71.3,92.99,91.84,4.5,50.02,99.4,B,19.2,No,Yes,,High,1,6.7,Average Performer
S3176,Maria,Johnson,student2176@university.com,Female,23,Mathematics,89.9,67.15,67.14,68.85,51.46,4.67,70.48,98.23,C,9.9,No,Yes,,Low,9,8.7,Average Performer
S3177,Maria,Williams,student2177@university.com,Female,19,Engineering,78.57,70.65,77.15,,88.88,0.59,58.19,75.45,B,16.7,No,Yes,PhD,Low,8,5.9,Average Performer
S3178,John,Williams,student2178@university.com,Male,24,CS,99.3,71.9,82.47,67.35,53.14,9.24,85.57,54.81,A,25.2,No,Yes,,High,1,7.3,High Performer
S3179,Liam,Williams,student2179@university.com,Female,22,Engineering,79.47,89.19,83.02,70.78,91.92,8.47,61.05,85.03,A,9.8,No,Yes,,Low,8,6.9,High Performer
S3180,Maria,Davis,student2180@university.com,Male,18,CS,,71.04,74.91,68.91,94.12,3.98,87.44,63.43,B,10.2,No,Yes,PhD,Medium,4,8.2,Average Performer
S3181,Ahmed,Brown,student2181@university.com,Male,22,CS,52.53,53.85,62.59,78.32,89.3,7.65,65.66,83.47,C,16.8,No,No,Master's,Low,6,6.5,Average Performer
S3182,Omar,Brown,student2182@university.com,Male,24,Engineering,,79.79,74.55,53.95,91.04,3.13,96.29,67.59,B,16.9,Yes,Yes,PhD,Medium,8,6.8,Average Performer
S3183,Emma,Jones,student2183@university.com,Male,19,Business,,87.84,89.01,98.58,78.07,7.3,72.27,85.94,A,16.3,No,Yes,,Medium,1,6.3,High Performer
S3184,Ahmed,Davis,student2184@university.com,Female,21,CS,67.29,59.16,63.11,96.82,63.24,5.17,91.98,68.37,C,22.4,Yes,Yes,PhD,Low,4,4.7,Average Performer
S3185,John,Williams,student2185@university.com,Female,20,Business,80.9,78.72,88.09,96.72,82.16,4.61,81.41,97.06,A,11.7,No,Yes,,High,2,8.4,High Performer
S3186,Ahmed,Smith,student2186@university.com,Male,21,CS,74.48,48.82,64.75,93.96,71.98,0.57,98.87,56.83,C,11.5,Yes,Yes,Master's,Medium,1,8.3,Average Performer
S3187,Emma,Jones,student2187@university.com,Female,19,CS,98.36,60.52,74.03,83.02,50.27,9.65,87.14,53.42,B,5.6,No,Yes,Master's,Medium,4,7.5,Average Performer
S3188,Sara,Smith,student2188@university.com,Female,24,CS,97.5,94.55,84.34,61.06,73.84,8.37,86.39,89.06,A,14.5,No,Yes,,Medium,3,5.7,High Performer
S3189,John,Brown,student2189@university.com,Female,19,CS,99.19,94.68,87.54,52.47,82.56,7.93,63.24,70.07,A,9.9,Yes,Yes,PhD,Medium,9,5.8,High Performer
S3190,Sara,Jones,student2190@university.com,Female,18,Mathematics,93.32,74.52,67.88,54.97,50.69,3.05,75.24,73.28,C,19.8,No,No,,Medium,1,4.2,Average Performer
S3191,Ali,Jones,student2191@university.com,Male,22,Engineering,95.48,82.14,84.18,66.2,81.07,2.9,64.51,96.69,A,9.5,No,Yes,Bachelor's,Low,6,4.4,High Performer
S3192,Sara,Johnson,student2192@university.com,Female,22,CS,60.86,91.24,83.7,75.19,82.63,5.73,50.96,79.5,A,27.4,No,No,Bachelor's,Low,4,6.6,High Performer
S3193,Ali,Brown,student2193@university.com,Male,21,Mathematics,91.55,97.51,86.12,99.66,57.91,8.46,85.53,83.01,A,26.2,No,Yes,High School,Low,4,4.2,High Performer
S3194,Ali,Brown,student2194@university.com,Male,24,Business,85.44,69.39,75.57,71.77,71.55,9.35,61.79,50.97,B,24.1,No,Yes,,Low,3,4.5,Average Performer
S3195,Sara,Davis,student2195@university.com,Female,20,Business,98.14,73.69,83.23,76.23,98.22,2.69,69.87,83.53,A,25.2,Yes,Yes,,High,2,5.3,High Performer
S3196,John,Jones,student2196@university.com,Male,20,Mathematics,78.56,64.94,78.66,84.76,94.21,6.07,64.23,69.42,B,29.0,No,Yes,Bachelor's,High,4,5.9,Average Performer
S3197,Liam,Brown,student2197@university.com,Female,18,CS,54.26,44.32,54.24,59.04,70.54,7.24,59.98,73.01,D,13.0,No,Yes,,Low,7,6.4,Needs Improvement
S3198,Emma,Jones,student2198@university.com,Female,19,Business,79.87,65.37,74.37,96.64,67.49,2.26,53.36,90.4,B,29.5,No,Yes,Master's,Low,7,5.6,Average Performer
S3199,Ahmed,Davis,student2199@university.com,Male,18,Engineering,84.33,87.44,81.09,76.45,56.2,4.07,66.89,76.19,A,27.3,Yes,Yes,,Medium,1,8.7,High Performer
S3200,Ahmed,Davis,student2200@university.com,Female,22,Business,61.02,88.29,75.15,63.81,51.76,1.87,54.09,99.34,B,14.0,No,No,Master's,Low,10,8.8,Average Performer
S3201,Emma,Johnson,student2201@university.com,Male,23,Business,69.71,93.54,82.16,96.76,64.87,6.99,77.02,89.84,A,26.6,No,Yes,Master's,Medium,3,4.3,High Performer
S3202,Omar,Jones,student2202@university.com,Male,23,CS,,43.09,70.76,81.27,97.01,8.64,50.98,86.43,B,27.4,Yes,Yes,High School,Medium,4,8.9,Average Performer
S3203,Omar,Brown,student2203@university.com,Female,23,Business,68.71,71.63,71.33,74.18,97.93,8.78,97.0,79.43,B,5.9,No,Yes,,Medium,3,4.9,Average Performer
S3204,Ali,Brown,student2204@university.com,Female,19,CS,68.75,46.45,63.41,79.01,90.63,6.7,98.32,70.62,C,26.9,Yes,Yes,High School,Medium,6,5.7,Average Performer
S3205,Ali,Jones,student2205@university.com,Female,18,CS,56.65,52.04,64.24,87.42,67.54,3.47,65.23,52.64,C,15.8,No,Yes,Bachelor's,Low,7,8.2,Average Performer
S3206,John,Jones,student2206@university.com,Male,24,CS,97.04,94.01,86.59,57.73,57.18,6.61,63.01,50.92,A,25.3,No,Yes,,Low,4,7.4,High Performer
S3207,Maria,Jones,student2207@university.com,Female,21,Mathematics,87.52,69.81,82.37,93.24,79.78,8.64,55.22,52.34,A,7.8,No,Yes,High School,Low,7,4.3,High Performer
S3208,Sara,Williams,student2208@university.com,Male,22,CS,50.06,85.51,71.32,,82.33,6.26,95.25,97.94,B,9.3,No,Yes,,Medium,6,7.9,Average Performer
S3209,Ali,Brown,student2209@university.com,Male,23,Engineering,88.28,43.86,68.19,78.35,71.23,4.13,79.34,66.16,C,29.5,No,Yes,,Low,1,7.3,Average Performer
S3210,Ahmed,Davis,student2210@university.com,Female,24,CS,86.99,65.01,74.61,84.11,84.58,9.2,80.51,85.03,B,15.4,Yes,Yes,,High,1,8.8,Average Performer
S3211,John,Brown,student2211@university.com,Female,20,Mathematics,50.49,80.45,73.18,,87.33,8.35,94.79,79.72,B,25.0,Yes,Yes,,Low,4,8.6,Average Performer
S3212,Sara,Williams,student2212@university.com,Female,18,CS,68.48,48.0,67.11,68.74,89.15,8.82,95.54,78.58,C,23.8,Yes,Yes,PhD,Medium,7,8.9,Average Performer
S3213,John,Jones,student2213@university.com,Male,22,Business,80.34,59.55,69.82,,75.11,9.03,91.42,78.96,C,24.7,No,Yes,Bachelor's,Low,4,6.3,Average Performer
S3214,Sara,Johnson,student2214@university.com,Female,22,Business,72.64,43.87,65.98,84.03,89.58,3.94,88.67,65.11,C,24.1,No,Yes,,High,7,7.5,Average Performer
S3215,Sara,Jones,student2215@university.com,Male,20,Engineering,88.9,79.08,77.08,71.2,51.27,8.6,93.86,94.33,B,27.8,No,Yes,Master's,Low,6,8.8,Average Performer
S3216,Emma,Jones,student2216@university.com,Female,20,CS,,98.25,85.17,83.87,84.02,5.7,93.8,95.96,A,19.8,Yes,Yes,High School,Medium,4,4.0,High Performer
S3217,Ali,Williams,student2217@university.com,Female,20,Business,57.69,89.62,72.96,76.08,61.78,0.38,68.43,82.23,B,15.6,Yes,Yes,,High,10,7.9,Average Performer
S3218,Liam,Brown,student2218@university.com,Male,23,Mathematics,98.82,98.48,91.06,55.58,63.53,6.36,98.67,93.2,A+,28.1,No,Yes,,Low,8,4.3,High Performer
S3219,John,Jones,student2219@university.com,Male,23,Business,,90.74,79.88,89.79,54.57,4.71,85.46,53.0,B,13.9,No,Yes,Bachelor's,Medium,1,9.0,Average Performer
S3220,Liam,Brown,student2220@university.com,Female,18,CS,85.88,91.31,81.23,78.22,59.62,2.75,68.51,55.02,A,20.8,No,Yes,,Medium,7,4.1,High Performer
S3221,John,Smith,student2221@university.com,Female,20,Business,57.16,74.63,74.22,89.79,99.6,9.7,72.1,77.95,B,26.4,Yes,Yes,PhD,Low,1,6.8,Average Performer
S3222,Emma,Davis,student2222@university.com,Female,21,CS,66.45,71.1,69.22,57.75,70.77,0.55,84.36,92.33,C,27.9,No,No,Master's,Medium,6,6.6,Average Performer
S3223,Ahmed,Brown,student2223@university.com,Female,22,Engineering,72.1,64.38,73.46,76.92,96.39,9.46,68.05,65.77,B,28.7,Yes,Yes,High School,Medium,7,5.5,Average Performer
S3224,Liam,Johnson,student2224@university.com,Female,20,Business,59.61,89.09,73.5,88.33,58.14,1.59,91.33,77.4,B,21.5,No,Yes,,Low,6,7.7,Average Performer
S3225,Ahmed,Davis,student2225@university.com,Male,22,CS,72.5,50.92,72.45,99.42,60.2,3.77,57.4,50.5,B,23.0,No,Yes,Master's,Medium,4,5.3,Average Performer
S3226,Omar,Johnson,student2226@university.com,Male,19,Business,57.86,43.37,63.44,,77.89,4.17,95.38,99.33,C,17.4,No,Yes,Master's,Medium,8,5.5,Average Performer
S3227,Ali,Jones,student2227@university.com,Male,24,Engineering,77.95,96.87,84.25,93.22,67.48,7.31,65.06,88.35,A,12.1,No,Yes,Bachelor's,Medium,8,4.9,High Performer
S3228,Ali,Davis,student2228@university.com,Male,19,Business,83.19,40.23,58.24,62.37,82.2,2.16,57.64,68.07,D,5.4,No,No,Master's,High,2,7.6,Needs Improvement
S3229,Maria,Brown,student2229@university.com,Female,20,CS,53.12,98.61,82.52,91.9,71.1,9.86,92.9,99.15,A,10.6,No,Yes,,Medium,1,4.9,High Performer
S3230,Emma,Davis,student2230@university.com,Male,22,Engineering,93.56,83.73,80.6,58.46,90.58,7.49,61.97,54.62,A,29.5,Yes,Yes,Master's,Medium,8,8.5,High Performer
S3231,Ahmed,Jones,student2231@university.com,Male,24,Business,59.26,59.71,63.77,59.91,71.58,7.9,92.17,73.21,C,25.2,No,Yes,,High,7,5.4,Average Performer
S3232,Sara,Williams,student2232@university.com,Male,19,CS,61.27,81.87,64.02,55.51,78.62,1.06,64.81,52.94,C,17.0,No,Yes,,Medium,10,6.6,Average Performer
S3233,John,Johnson,student2233@university.com,Female,20,CS,83.07,89.07,87.26,92.88,66.05,4.76,96.69,66.75,A,13.6,Yes,Yes,Master's,Medium,2,6.4,High Performer
S3234,Ali,Jones,student2234@university.com,Male,22,Mathematics,73.44,54.72,61.41,55.41,85.2,9.46,60.95,60.97,C,6.6,No,Yes,Bachelor's,Low,5,7.5,Average Performer
S3235,Liam,Williams,student2235@university.com,Female,20,CS,74.97,86.25,78.66,56.91,82.74,2.7,53.48,65.83,B,5.3,Yes,Yes,Master's,Low,5,5.2,Average Performer
S3236,John,Davis,student2236@university.com,Male,23,Mathematics,56.41,88.26,70.79,62.29,69.85,1.45,96.83,97.37,B,23.9,No,Yes,PhD,Medium,7,8.2,Average Performer
S3237,John,Davis,student2237@university.com,Female,22,CS,90.29,54.96,67.99,,63.8,4.85,58.28,71.36,C,29.6,Yes,Yes,PhD,High,2,7.7,Average Performer
S3238,Maria,Jones,student2238@university.com,Male,19,CS,80.85,42.52,68.82,94.01,80.71,9.3,97.21,66.24,C,11.3,No,Yes,High School,Low,9,5.7,Average Performer
S3239,Ahmed,Brown,student2239@university.com,Female,20,Business,,52.25,71.82,70.91,97.16,4.87,91.2,82.04,B,11.9,No,Yes,PhD,Medium,9,4.6,Average Performer
S3240,Ali,Davis,student2240@university.com,Male,19,Engineering,68.7,52.04,63.1,77.31,56.63,4.05,54.1,84.17,C,28.4,No,Yes,High School,Low,5,6.5,Average Performer
S3241,John,Brown,student2241@university.com,Female,20,Engineering,90.52,43.91,72.73,,89.96,6.5,72.26,99.19,B,20.1,No,Yes,High School,Medium,2,8.9,Average Performer
S3242,Ali,Brown,student2242@university.com,Female,18,Engineering,78.42,83.56,82.93,63.3,77.15,9.37,53.67,77.3,A,9.3,No,Yes,High School,Medium,7,4.1,High Performer
S3243,Sara,Brown,student2243@university.com,Male,19,Business,55.43,62.8,56.7,56.7,76.28,0.49,66.49,87.63,D,6.1,No,Yes,High School,Medium,4,8.2,Needs Improvement
S3244,Maria,Smith,student2244@university.com,Female,19,CS,68.64,93.06,86.83,70.5,98.08,1.53,67.58,69.11,A,19.1,Yes,Yes,,Low,3,7.5,High Performer
S3245,Sara,Williams,student2245@university.com,Female,21,Engineering,62.13,55.13,66.2,79.52,80.29,1.33,79.98,58.55,C,16.3,No,Yes,,Low,7,4.9,Average Performer
S3246,Ali,Williams,student2246@university.com,Male,24,CS,75.87,67.19,70.15,64.2,91.53,0.85,98.79,71.49,B,15.8,No,Yes,PhD,High,7,6.4,Average Performer
S3247,Omar,Davis,student2247@university.com,Male,23,Engineering,92.17,78.34,80.9,92.3,75.72,3.02,58.49,70.94,A,29.2,Yes,Yes,PhD,Medium,1,7.1,High Performer
S3248,Liam,Davis,student2248@university.com,Female,19,CS,71.81,92.65,82.59,99.06,62.49,2.29,66.46,71.03,A,11.6,No,Yes,PhD,Low,7,7.5,High Performer
S3249,Ali,Brown,student2249@university.com,Male,22,CS,71.67,71.48,73.19,56.01,84.72,5.49,79.36,84.77,B,17.2,No,Yes,High School,Low,10,8.6,Average Performer
S3250,Ahmed,Smith,student2250@university.com,Male,24,Engineering,95.27,62.41,79.43,,96.16,3.27,58.57,70.3,B,10.3,No,Yes,Bachelor's,Low,5,8.4,Average Performer
S3251,John,Brown,student2251@university.com,Male,20,CS,78.81,92.02,92.09,89.49,92.06,4.05,85.54,97.71,A+,13.0,Yes,Yes,,Medium,7,5.6,High Performer
S3252,John,Smith,student2252@university.com,Female,18,CS,78.31,58.61,60.55,59.53,59.92,9.42,70.18,99.14,C,24.1,No,Yes,Bachelor's,Medium,8,4.6,Average Performer
S3253,Sara,Brown,student2253@university.com,Female,22,Engineering,,44.77,61.76,67.66,65.84,1.56,97.48,76.17,C,9.9,Yes,No,Bachelor's,High,10,4.5,Average Performer
S3254,Liam,Johnson,student2254@university.com,Female,24,Engineering,80.39,66.7,69.02,69.71,75.84,3.88,81.49,77.92,C,21.9,No,Yes,PhD,High,7,8.8,Average Performer
S3255,Maria,Johnson,student2255@university.com,Female,22,Business,78.8,87.11,86.17,95.83,78.58,2.57,68.15,70.38,A,8.2,No,No,Bachelor's,Medium,10,8.8,High Performer
S3256,Omar,Jones,student2256@university.com,Female,22,Engineering,69.84,41.85,63.8,82.94,59.69,5.49,85.97,67.78,C,9.8,No,Yes,Master's,Medium,2,8.1,Average Performer
S3257,Emma,Brown,student2257@university.com,Female,22,CS,99.53,75.15,74.53,52.03,61.5,7.36,91.94,99.27,B,5.6,No,Yes,Bachelor's,Medium,4,8.9,Average Performer
S3258,Liam,Davis,student2258@university.com,Female,24,Engineering,94.09,75.67,70.24,50.74,87.94,8.17,90.02,52.03,B,20.8,No,Yes,,Medium,6,5.4,Average Performer
S3259,John,Williams,student2259@university.com,Male,18,CS,87.48,95.71,85.31,59.98,86.52,5.15,63.14,70.5,A,29.8,Yes,Yes,PhD,Medium,9,8.1,High Performer
S3260,Ahmed,Jones,student2260@university.com,Female,21,Business,76.87,57.19,71.36,65.91,91.96,8.55,70.85,57.57,B,21.4,No,Yes,Bachelor's,Low,5,6.5,Average Performer
S3261,Liam,Davis,student2261@university.com,Female,23,Mathematics,,56.73,73.13,74.23,96.65,7.85,72.61,86.31,B,28.1,Yes,Yes,High School,Low,2,8.0,Average Performer
S3262,Sara,Johnson,student2262@university.com,Male,19,Engineering,59.24,66.43,72.92,91.89,65.41,1.57,69.42,59.72,B,18.2,No,Yes,,High,4,7.1,Average Performer
S3263,Sara,Brown,student2263@university.com,Male,24,Engineering,65.29,61.41,66.78,,92.98,2.45,65.54,94.23,C,22.0,No,Yes,Master's,Medium,8,8.2,Average Performer
S3264,Emma,Jones,student2264@university.com,Male,22,CS,88.7,84.18,84.37,68.83,83.3,6.72,87.64,68.72,A,28.1,No,No,,Medium,4,6.0,High Performer
S3265,Ahmed,Brown,student2265@university.com,Female,19,Engineering,,78.51,81.75,66.47,97.89,9.75,50.61,95.86,A,7.2,Yes,Yes,High School,High,8,8.9,High Performer
S3266,Maria,Johnson,student2266@university.com,Male,24,Business,94.11,85.54,72.47,50.45,63.6,3.76,64.68,99.33,B,19.9,No,Yes,Bachelor's,Medium,4,5.1,Average Performer
S3267,Liam,Jones,student2267@university.com,Female,19,CS,57.4,89.2,78.47,97.76,63.48,2.3,57.08,88.56,B,19.4,No,Yes,PhD,Low,8,7.4,Average Performer
S3268,Ahmed,Johnson,student2268@university.com,Female,22,CS,75.42,95.38,78.67,56.95,85.21,8.69,56.44,81.16,B,5.8,No,Yes,,Medium,3,8.0,Average Performer
S3269,Maria,Smith,student2269@university.com,Female,21,Engineering,82.35,65.86,74.85,64.38,96.42,2.0,63.85,57.5,B,8.9,No,Yes,Bachelor's,Low,4,6.9,Average Performer
S3270,Ahmed,Johnson,student2270@university.com,Male,24,Business,,99.08,83.42,56.47,91.23,6.97,88.11,96.65,A,18.8,Yes,Yes,,Low,10,5.5,High Performer
S3271,Ahmed,Brown,student2271@university.com,Male,19,CS,94.46,52.94,73.32,,86.35,0.34,98.47,88.84,B,17.4,Yes,Yes,,High,9,6.8,Average Performer
S3272,Ali,Williams,student2272@university.com,Female,20,Mathematics,99.48,82.86,86.55,96.61,69.37,0.19,75.73,64.4,A,13.6,No,Yes,,Medium,5,6.5,High Performer
S3273,Sara,Johnson,student2273@university.com,Female,19,CS,55.79,72.04,65.94,55.04,85.89,4.52,66.95,73.43,C,22.4,No,Yes,High School,High,3,5.0,Average Performer
S3274,Liam,Davis,student2274@university.com,Female,23,CS,56.5,89.01,72.76,72.04,90.05,6.57,91.46,53.38,B,14.0,No,Yes,,High,3,7.8,Average Performer
S3275,Ahmed,Williams,student2275@university.com,Male,22,Business,56.52,68.61,61.09,51.12,87.66,1.42,53.36,82.95,C,24.2,No,Yes,Master's,Medium,4,5.3,Average Performer
S3276,Liam,Smith,student2276@university.com,Female,18,CS,84.06,87.04,88.0,88.54,83.84,7.64,54.66,56.26,A,25.2,No,Yes,High School,High,2,8.2,High Performer
S3277,Emma,Jones,student2277@university.com,Male,19,Engineering,68.63,95.81,74.94,82.06,52.36,1.29,67.27,82.58,B,21.1,Yes,Yes,PhD,Medium,7,5.1,Average Performer
S3278,Ahmed,Jones,student2278@university.com,Female,21,CS,,83.94,83.54,84.98,82.99,5.34,72.42,83.58,A,12.0,No,No,Master's,Low,7,6.5,High Performer
S3279,John,Williams,student2279@university.com,Male,20,CS,70.27,86.57,78.58,73.62,73.91,3.08,89.89,66.23,B,25.1,No,Yes,Bachelor's,Medium,9,7.5,Average Performer
S3280,Sara,Jones,student2280@university.com,Female,20,CS,81.38,44.03,68.44,95.38,98.08,7.52,96.26,97.43,C,11.3,No,Yes,,Low,8,9.0,Average Performer
S3281,John,Johnson,student2281@university.com,Male,18,Mathematics,88.49,52.3,69.84,,80.36,8.04,76.56,88.95,C,12.6,No,Yes,Master's,Low,3,5.4,Average Performer
S3282,Liam,Williams,student2282@university.com,Male,23,Engineering,77.41,98.46,88.47,75.7,80.41,0.66,74.78,74.84,A,20.2,Yes,Yes,High School,Low,5,7.2,High Performer
S3283,Liam,Brown,student2283@university.com,Male,18,Business,76.98,81.59,78.62,,99.7,1.93,60.65,95.93,B,22.2,No,Yes,Master's,Medium,8,4.8,Average Performer
S3284,Sara,Johnson,student2284@university.com,Male,23,CS,54.41,73.69,64.13,76.03,54.68,8.93,72.56,92.79,C,14.3,Yes,Yes,PhD,Low,8,8.1,Average Performer
S3285,Liam,Johnson,student2285@university.com,Male,19,Engineering,70.54,62.02,65.72,59.47,63.82,4.16,96.18,84.61,C,19.8,No,Yes,,Low,2,8.3,Average Performer
S3286,John,Johnson,student2286@university.com,Male,22,Engineering,77.29,42.66,66.06,65.85,82.8,4.77,69.64,57.65,C,11.2,No,Yes,,Medium,1,8.4,Average Performer
S3287,Ahmed,Brown,student2287@university.com,Female,21,Mathematics,73.1,62.15,63.71,54.61,65.76,1.68,60.53,74.85,C,24.9,No,No,,Medium,5,8.7,Average Performer
S3288,Ahmed,Smith,student2288@university.com,Female,20,Business,95.04,69.93,75.62,71.63,67.31,9.95,66.86,93.22,B,29.8,No,Yes,Bachelor's,Low,1,5.8,Average Performer
S3289,Ali,Davis,student2289@university.com,Female,18,Business,,52.69,75.71,80.47,94.63,9.23,75.73,80.44,B,22.5,No,Yes,,High,7,7.3,Average Performer
S3290,Emma,Jones,student2290@university.com,Female,21,CS,91.1,50.39,73.21,55.93,78.97,0.02,79.93,77.28,B,13.0,Yes,Yes,,Medium,8,5.6,Average Performer
S3291,Liam,Williams,student2291@university.com,Male,23,Engineering,68.76,70.5,71.47,,55.14,5.51,71.62,97.76,B,13.7,No,Yes,,High,6,8.0,Average Performer
S3292,John,Smith,student2292@university.com,Female,22,Engineering,85.86,75.15,81.08,94.64,65.54,8.72,87.93,50.83,A,5.8,No,Yes,,Low,3,6.1,High Performer
S3293,Liam,Williams,student2293@university.com,Male,20,Mathematics,69.76,54.4,58.99,66.89,53.8,4.31,79.22,50.6,D,21.2,No,Yes,High School,High,10,6.8,Needs Improvement
S3294,Liam,Jones,student2294@university.com,Male,20,CS,61.63,75.24,66.22,61.1,77.81,4.37,83.25,94.64,C,20.0,Yes,Yes,Bachelor's,High,1,4.7,Average Performer
S3295,Maria,Brown,student2295@university.com,Male,23,CS,,94.02,84.92,94.65,58.66,3.79,93.15,51.93,A,28.9,No,Yes,Master's,Medium,2,8.3,High Performer
S3296,Ali,Johnson,student2296@university.com,Female,22,Engineering,53.55,68.39,72.11,84.6,92.86,0.29,93.28,66.63,B,15.1,Yes,Yes,,High,2,6.4,Average Performer
S3297,John,Johnson,student2297@university.com,Male,20,CS,66.59,91.44,79.07,55.27,78.87,7.9,60.18,96.2,B,28.3,No,Yes,,Medium,10,7.2,Average Performer
S3298,John,Brown,student2298@university.com,Female,22,CS,73.04,95.64,79.36,70.41,52.97,4.57,81.17,84.56,B,24.0,Yes,Yes,Master's,Low,2,7.3,Average Performer
S3299,Liam,Smith,student2299@university.com,Female,20,Business,97.77,45.54,67.26,83.7,65.04,5.31,85.83,82.41,C,12.2,No,Yes,,High,10,5.4,Average Performer
S3300,Ali,Smith,student2300@university.com,Female,19,Engineering,65.67,45.75,66.74,78.72,80.82,2.56,57.29,82.85,C,5.4,No,Yes,Master's,Medium,5,8.0,Average Performer
