Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Performance
S1487,Maria,Johnson,student487@university.com,Male,20,CS,66.42,63.61,70.97,94.75,87.2,9.32,73.46,99.9,B,19.1,Yes,Yes,PhD,Low,3,6.4,Average Performer
S1488,Ali,Williams,student488@university.com,Female,19,Engineering,,90.74,85.11,,70.75,1.69,99.15,97.74,A,9.3,No,Yes,,Low,5,8.5,High Performer
S1489,Ahmed,Davis,student489@university.com,Male,21,Engineering,95.81,42.82,72.51,88.75,55.93,5.15,94.37,67.99,B,12.4,No,Yes,High School,Medium,10,6.5,Average Performer
S1490,Liam,Jones,student490@university.com,Male,21,CS,97.78,86.92,81.87,62.65,64.03,1.58,94.51,76.56,A,10.5,No,Yes,High School,Low,10,4.1,High Performer
S1491,Ahmed,Williams,student491@university.com,Female,19,Engineering,96.35,52.41,76.81,69.16,75.27,4.44,56.42,61.81,B,24.9,Yes,Yes,Bachelor's,Low,9,6.0,Average Performer
S1492,Ali,Smith,student492@university.com,Male,22,CS,63.12,57.17,67.4,71.01,93.47,2.0,73.76,65.15,C,14.1,Yes,Yes,,Low,8,4.9,Average Performer
S1493,Emma,Jones,student493@university.com,Female,18,Engineering,61.62,69.59,68.07,65.24,98.41,8.36,99.68,72.87,C,15.1,No,Yes,,Medium,9,8.6,Average Performer
S1494,Ahmed,Williams,student494@university.com,Female,21,CS,64.88,66.98,70.69,54.68,81.87,2.55,57.45,87.35,B,21.6,No,Yes,Master's,Medium,8,6.2,Average Performer
S1495,Omar,Brown,student495@university.com,Male,19,CS,72.07,71.23,69.44,55.72,67.53,4.17,78.71,50.89,C,13.1,Yes,Yes,,Medium,6,6.6,Average Performer
S1496,John,Jones,student496@university.com,Male,24,CS,65.71,72.69,67.73,64.91,84.67,4.08,67.21,69.69,C,14.4,No,Yes,PhD,Low,7,5.8,Average Performer
S1497,Maria,Jones,student497@university.com,Male,20,Business,68.71,59.89,69.24,91.09,66.81,8.66,69.39,77.82,C,24.9,No,Yes,,High,6,6.6,Average Performer
S1498,Ali,Johnson,student498@university.com,Male,23,Engineering,81.03,50.51,62.9,56.73,81.27,7.58,94.54,60.76,C,24.9,Yes,Yes,,Medium,2,4.4,Average Performer
S1499,Maria,Brown,student499@university.com,Male,24,Engineering,88.13,86.11,76.72,,62.19,0.58,79.4,53.92,B,20.1,No,Yes,PhD,Medium,1,6.3,Average Performer
S1500,Omar,Smith,student500@university.com,Female,19,Engineering,86.78,64.0,73.6,64.44,63.35,0.67,87.94,76.98,B,19.0,No,Yes,Bachelor's,Medium,1,7.3,Average Performer
S1501,Ahmed,Davis,student501@university.com,Male,23,Engineering,90.72,70.35,84.46,94.17,53.76,5.51,83.66,81.89,A,9.5,No,Yes,,Medium,7,5.9,High Performer
S1502,Ahmed,Williams,student502@university.com,Female,22,CS,51.61,78.68,63.76,71.42,71.01,4.28,76.45,82.05,C,16.8,No,Yes,PhD,High,8,6.0,Average Performer
S1503,Liam,Johnson,student503@university.com,Male,18,Business,52.39,94.58,74.36,58.59,80.91,2.76,89.59,67.83,B,11.9,No,Yes,,Medium,1,8.2,Average Performer
S1504,Omar,Williams,student504@university.com,Male,23,CS,89.47,82.45,87.02,99.29,89.44,7.93,98.54,61.87,A,23.2,No,No,,Medium,1,6.7,High Performer
S1505,Ali,Smith,student505@university.com,Male,22,CS,76.65,42.73,61.83,58.83,90.52,1.29,98.34,61.02,C,20.7,No,Yes,,Medium,7,6.9,Average Performer
S1506,Liam,Smith,student506@university.com,Female,23,Business,78.91,90.31,84.12,78.38,99.62,9.74,89.47,52.03,A,14.4,No,Yes,High School,Low,5,5.5,High Performer
S1507,John,Jones,student507@university.com,Male,20,CS,52.63,99.36,71.82,78.46,54.39,0.24,74.37,59.23,B,18.4,Yes,Yes,,Low,9,6.4,Average Performer
S1508,Liam,Smith,student508@university.com,Female,20,CS,62.77,68.35,67.83,68.64,74.66,1.18,58.16,90.93,C,15.5,Yes,Yes,Master's,Medium,9,4.3,Average Performer
S1509,Sara,Williams,student509@university.com,Female,20,Engineering,81.92,98.18,87.37,97.57,76.07,3.11,52.22,50.15,A,8.7,No,Yes,PhD,Low,7,6.2,High Performer
S1510,Ali,Brown,student510@university.com,Female,20,Engineering,92.96,72.84,86.17,92.19,90.23,5.09,61.57,52.19,A,24.5,No,Yes,PhD,Low,7,8.0,High Performer
S1511,Sara,Brown,student511@university.com,Male,19,Business,95.85,67.58,80.05,91.49,63.32,2.16,67.01,56.35,A,27.5,No,Yes,,Medium,2,4.8,High Performer
S1512,Omar,Jones,student512@university.com,Female,20,Engineering,75.02,59.88,65.73,,53.47,7.36,56.49,71.01,C,28.3,No,Yes,High School,Medium,2,7.8,Average Performer
S1513,Emma,Davis,student513@university.com,Male,24,Engineering,77.27,79.45,72.69,72.86,65.69,3.58,61.24,66.69,B,24.7,Yes,Yes,PhD,Medium,10,5.9,Average Performer
S1514,Sara,Williams,student514@university.com,Female,20,Business,91.65,53.79,70.44,54.86,99.2,0.39,54.18,58.89,B,25.5,No,Yes,PhD,Low,1,4.1,Average Performer
S1515,John,Williams,student515@university.com,Male,24,CS,76.88,46.3,73.43,88.27,94.97,8.78,76.18,55.55,B,6.4,No,Yes,High School,Low,7,8.8,Average Performer
S1516,Liam,Smith,student516@university.com,Female,19,CS,75.84,41.63,63.1,69.04,69.76,9.44,56.32,96.94,C,24.5,No,Yes,Master's,Low,5,4.9,Average Performer
S1517,Emma,Williams,student517@university.com,Male,20,Engineering,95.25,57.54,71.76,59.52,93.81,6.19,87.14,95.56,B,12.6,Yes,Yes,,High,1,5.7,Average Performer
S1518,Liam,Johnson,student518@university.com,Male,22,CS,,63.75,67.91,74.16,51.64,8.07,66.63,88.59,C,8.4,Yes,Yes,,Low,7,6.4,Average Performer
S1519,Sara,Davis,student519@university.com,Male,22,Mathematics,95.45,73.12,85.6,96.29,65.71,1.21,83.6,62.6,A,18.0,No,Yes,,Low,7,8.7,High Performer
S1520,Liam,Smith,student520@university.com,Female,21,Business,60.91,57.56,58.08,58.57,86.34,2.69,94.13,66.18,D,19.3,Yes,Yes,Bachelor's,Low,10,6.9,Needs Improvement
S1521,Omar,Johnson,student521@university.com,Female,22,CS,76.22,99.04,86.81,92.43,61.07,3.25,54.3,83.29,A,17.1,No,Yes,,High,3,8.5,High Performer
S1522,Emma,Jones,student522@university.com,Male,18,CS,92.12,57.5,68.94,70.91,59.92,9.61,99.45,64.58,C,21.3,No,Yes,High School,Medium,3,6.8,Average Performer
S1523,Omar,Brown,student523@university.com,Female,18,CS,55.56,66.46,70.57,,93.09,5.12,82.26,76.53,B,22.9,Yes,Yes,,Low,4,5.0,Average Performer
S1524,Sara,Jones,student524@university.com,Female,18,CS,89.73,46.2,71.4,92.42,80.8,0.07,52.67,82.56,B,8.4,Yes,Yes,Master's,Low,7,6.8,Average Performer
S1525,Omar,Brown,student525@university.com,Female,19,CS,59.15,55.64,66.42,98.48,99.45,3.8,65.7,75.96,C,20.4,No,Yes,Bachelor's,High,7,4.5,Average Performer
S1526,John,Jones,student526@university.com,Female,22,Engineering,,42.9,54.27,64.56,56.73,0.08,94.31,70.66,D,6.4,Yes,Yes,High School,Low,8,4.6,Needs Improvement
S1527,Sara,Williams,student527@university.com,Female,24,Business,80.6,73.57,73.28,65.18,67.81,2.38,79.81,67.39,B,16.2,Yes,Yes,High School,Medium,9,4.6,Average Performer
S1528,Sara,Johnson,student528@university.com,Female,18,Business,59.66,85.06,72.19,69.53,65.56,4.55,64.36,88.89,B,7.5,Yes,Yes,,Medium,5,4.1,Average Performer
S1529,Sara,Brown,student529@university.com,Female,21,CS,73.67,51.74,69.74,90.71,94.01,3.23,97.02,86.95,C,16.2,Yes,No,,Medium,10,4.8,Average Performer
S1530,Ali,Smith,student530@university.com,Male,19,CS,84.1,62.07,68.39,50.52,62.76,0.33,89.36,84.81,C,9.4,No,Yes,Bachelor's,High,8,5.8,Average Performer
S1531,Liam,Johnson,student531@university.com,Male,21,Engineering,,41.0,54.47,61.2,67.67,1.16,86.78,68.73,D,23.4,Yes,Yes,Bachelor's,Low,1,4.4,Needs Improvement
S1532,Ali,Smith,student532@university.com,Female,22,Business,71.36,90.37,78.47,85.29,57.14,5.51,94.42,88.79,B,27.5,No,Yes,Bachelor's,High,2,4.0,Average Performer
S1533,Ali,Johnson,student533@university.com,Male,20,Business,94.97,86.8,82.61,70.28,88.77,6.96,88.49,97.89,A,9.2,No,Yes,High School,Medium,8,4.6,High Performer
S1534,John,Johnson,student534@university.com,Male,21,Mathematics,75.96,43.8,58.75,66.51,61.89,4.05,64.34,84.45,D,23.4,No,Yes,Master's,High,8,8.7,Needs Improvement
S1535,Emma,Jones,student535@university.com,Male,20,Engineering,75.29,61.89,71.13,93.61,53.42,7.31,79.19,70.39,B,8.7,Yes,Yes,High School,Low,9,6.6,Average Performer
S1536,Liam,Brown,student536@university.com,Female,19,Engineering,53.11,97.32,77.35,95.87,71.76,1.63,92.11,89.82,B,15.8,Yes,Yes,,Low,7,6.2,Average Performer
S1537,Omar,Brown,student537@university.com,Female,21,CS,96.11,63.52,79.83,97.4,69.57,1.22,59.04,80.47,B,20.6,No,Yes,,Low,8,6.4,Average Performer
S1538,Ahmed,Johnson,student538@university.com,Female,21,Engineering,58.86,71.57,67.28,63.63,58.88,8.39,58.15,93.88,C,18.4,Yes,No,Bachelor's,Medium,2,6.8,Average Performer
S1539,Sara,Williams,student539@university.com,Female,23,CS,76.42,61.31,70.28,95.63,56.68,3.39,57.95,85.66,B,6.4,No,No,Bachelor's,Low,8,4.5,Average Performer
S1540,Omar,Williams,student540@university.com,Female,19,Engineering,90.18,75.77,87.68,86.85,94.83,4.32,59.71,88.5,A,14.1,No,Yes,Bachelor's,High,3,6.9,High Performer
S1541,Sara,Smith,student541@university.com,Male,19,Engineering,60.77,98.69,68.93,57.71,53.39,9.48,55.16,83.37,C,16.8,Yes,Yes,High School,Medium,10,8.2,Average Performer
S1542,John,Smith,student542@university.com,Female,18,CS,,99.85,83.6,80.51,54.97,4.24,91.88,54.6,A,14.8,No,Yes,,High,4,6.8,High Performer
S1543,Sara,Jones,student543@university.com,Male,22,CS,62.03,86.48,72.8,51.32,62.25,0.03,90.92,74.26,B,21.6,Yes,Yes,Bachelor's,Medium,7,8.4,Average Performer
S1544,Ali,Johnson,student544@university.com,Female,21,CS,87.98,64.26,73.2,85.42,97.64,9.38,57.57,52.82,B,27.2,Yes,Yes,PhD,Medium,7,4.7,Average Performer
S1545,Liam,Smith,student545@university.com,Male,21,CS,78.22,69.67,70.94,86.68,54.27,0.14,85.28,72.38,B,21.7,No,No,Master's,Low,6,8.1,Average Performer
S1546,Ahmed,Smith,student546@university.com,Female,24,CS,,61.4,77.45,89.47,90.8,6.62,81.35,85.82,B,19.7,No,No,,High,1,7.3,Average Performer
S1547,Maria,Davis,student547@university.com,Female,19,CS,94.73,99.13,88.42,58.63,94.6,3.23,63.81,71.06,A,8.7,No,Yes,High School,Medium,9,7.0,High Performer
S1548,Sara,Johnson,student548@university.com,Female,19,CS,82.44,82.47,80.01,,68.89,4.7,61.37,50.08,A,13.7,Yes,Yes,,Medium,3,6.9,High Performer
S1549,Omar,Jones,student549@university.com,Female,22,CS,86.27,66.94,68.99,58.94,64.69,5.47,62.53,68.46,C,18.7,Yes,Yes,,High,10,4.6,Average Performer
S1550,Ali,Smith,student550@university.com,Female,19,Mathematics,77.46,40.73,69.8,97.33,83.87,4.08,86.53,53.39,C,28.4,Yes,Yes,,High,4,7.2,Average Performer
S1551,Maria,Jones,student551@university.com,Female,20,CS,69.22,71.23,74.75,83.75,85.13,7.74,65.97,89.03,B,12.6,Yes,Yes,High School,Low,2,6.0,Average Performer
S1552,Ahmed,Brown,student552@university.com,Male,20,CS,82.41,99.04,87.19,54.77,89.0,9.31,63.9,89.19,A,13.4,No,Yes,PhD,High,5,4.3,High Performer
S1553,Maria,Jones,student553@university.com,Female,23,Engineering,95.41,71.38,83.06,,91.53,0.86,51.12,90.32,A,19.7,No,Yes,,Low,6,5.0,High Performer
S1554,Ali,Williams,student554@university.com,Male,20,Business,70.83,50.95,64.57,,63.42,8.0,95.41,51.52,C,27.5,No,No,Master's,Medium,6,6.2,Average Performer
S1555,Liam,Williams,student555@university.com,Female,20,Engineering,65.72,41.33,60.36,73.83,84.35,1.29,87.64,51.61,C,18.6,Yes,Yes,High School,Low,1,9.0,Average Performer
S1556,Liam,Jones,student556@university.com,Male,22,CS,,61.28,66.18,,56.75,0.8,73.64,95.17,C,9.4,No,Yes,Master's,High,4,6.2,Average Performer
S1557,Emma,Williams,student557@university.com,Male,21,Engineering,71.77,95.09,77.65,64.04,75.54,9.56,97.15,56.18,B,6.9,Yes,No,,Medium,10,4.7,Average Performer
S1558,Liam,Brown,student558@university.com,Male,20,Business,53.68,99.79,80.89,82.9,80.64,4.89,64.68,83.5,A,27.2,No,Yes,,High,4,8.5,High Performer
S1559,Emma,Johnson,student559@university.com,Male,23,Business,74.92,96.72,75.55,58.85,58.09,1.53,83.74,89.77,B,21.7,No,Yes,,Medium,3,4.2,Average Performer
S1560,Maria,Williams,student560@university.com,Male,19,Engineering,74.72,83.77,76.12,77.19,53.83,5.7,65.26,72.39,B,10.5,No,Yes,Bachelor's,High,7,4.6,Average Performer
S1561,John,Williams,student561@university.com,Male,20,Business,79.42,73.49,84.31,97.89,59.74,2.63,65.73,77.32,A,23.1,Yes,Yes,High School,High,4,6.4,High Performer
S1562,Omar,Jones,student562@university.com,Female,23,Business,68.14,75.44,76.4,81.41,71.03,4.64,92.24,61.37,B,23.0,No,Yes,,High,7,4.5,Average Performer
S1563,Omar,Brown,student563@university.com,Male,22,Engineering,80.66,72.34,73.2,52.5,94.39,6.25,89.35,96.18,B,24.3,No,Yes,,Low,3,6.9,Average Performer
S1564,Maria,Johnson,student564@university.com,Female,24,Engineering,93.91,82.42,92.0,99.44,76.6,8.69,64.71,65.09,A+,27.3,No,No,PhD,Low,4,4.8,High Performer
S1565,Sara,Jones,student565@university.com,Female,24,Engineering,97.77,65.13,75.58,57.84,87.42,0.03,54.07,60.89,B,8.8,No,Yes,Bachelor's,Medium,3,7.3,Average Performer
S1566,Sara,Jones,student566@university.com,Male,24,Business,79.18,80.15,71.68,85.9,58.71,2.14,67.88,76.27,B,28.9,No,Yes,Master's,Low,4,4.6,Average Performer
S1567,Liam,Davis,student567@university.com,Male,19,CS,,47.3,59.87,76.63,55.3,0.96,88.0,59.53,D,30.0,No,Yes,,High,10,8.1,Needs Improvement
S1568,Omar,Brown,student568@university.com,Female,23,Mathematics,98.46,55.94,65.75,64.72,61.98,0.97,55.03,84.33,C,5.4,Yes,Yes,Master's,High,4,7.7,Average Performer
S1569,Omar,Johnson,student569@university.com,Male,20,CS,85.29,90.16,77.72,58.87,65.69,9.46,83.61,75.76,B,7.3,No,Yes,,Low,4,8.6,Average Performer
S1570,Emma,Brown,student570@university.com,Male,21,Engineering,,94.22,79.14,58.89,77.41,9.36,94.49,57.39,B,15.8,No,No,,Low,3,4.3,Average Performer
S1571,John,Johnson,student571@university.com,Male,19,Business,57.36,72.34,80.25,92.92,94.06,7.49,58.96,53.36,A,5.9,Yes,Yes,,Medium,6,6.8,High Performer
S1572,Ali,Brown,student572@university.com,Male,19,CS,57.17,41.9,62.22,93.65,71.3,6.43,93.11,56.85,C,23.4,No,Yes,Bachelor's,Medium,5,7.5,Average Performer
S1573,Sara,Jones,student573@university.com,Male,24,Engineering,58.39,95.62,76.37,73.26,75.94,8.48,52.57,56.83,B,21.3,No,Yes,,Medium,6,8.5,Average Performer
S1574,Omar,Jones,student574@university.com,Male,21,CS,52.28,82.12,65.48,55.18,50.23,0.58,83.34,65.64,C,24.4,Yes,Yes,Master's,Low,7,6.4,Average Performer
S1575,Emma,Smith,student575@university.com,Male,24,CS,,64.84,65.37,94.21,51.67,1.19,89.55,91.66,C,30.0,No,Yes,,Low,4,8.8,Average Performer
S1576,Ahmed,Williams,student576@university.com,Female,19,CS,77.04,75.9,73.47,,54.19,3.17,72.24,52.86,B,28.3,No,Yes,PhD,Medium,9,4.6,Average Performer
S1577,Emma,Davis,student577@university.com,Male,20,CS,85.0,65.79,77.97,71.94,84.95,8.32,60.19,56.4,B,12.5,Yes,No,PhD,Medium,1,6.2,Average Performer
S1578,Sara,Brown,student578@university.com,Female,24,CS,91.41,67.92,71.98,70.37,74.31,4.72,96.24,65.14,B,14.9,Yes,Yes,Master's,Low,8,5.3,Average Performer
S1579,Sara,Davis,student579@university.com,Female,24,Mathematics,89.58,93.21,85.53,68.25,59.65,5.04,51.0,77.67,A,24.4,No,No,PhD,Low,2,4.8,High Performer
S1580,Emma,Smith,student580@university.com,Female,24,Mathematics,94.13,49.67,73.84,76.3,79.63,2.29,77.75,88.14,B,14.7,No,Yes,Bachelor's,Medium,3,5.4,Average Performer
S1581,Ali,Williams,student581@university.com,Female,19,CS,98.36,46.22,72.07,80.23,77.23,6.48,68.64,96.06,B,22.5,No,No,Master's,Medium,2,7.3,Average Performer
S1582,Maria,Brown,student582@university.com,Male,20,Business,71.95,40.16,60.37,73.32,54.44,8.88,73.05,70.6,C,28.0,No,Yes,High School,High,10,6.4,Average Performer
S1583,Sara,Johnson,student583@university.com,Female,21,CS,97.52,58.84,83.93,,82.02,3.3,76.83,55.29,A,15.1,Yes,Yes,Master's,Medium,6,4.9,High Performer
S1584,Emma,Williams,student584@university.com,Female,18,CS,86.16,48.84,69.92,65.88,88.36,6.19,76.74,60.68,C,19.0,Yes,No,High School,High,5,4.2,Average Performer
S1585,Omar,Jones,student585@university.com,Female,21,CS,53.53,53.2,60.04,,64.33,3.32,60.18,64.36,C,26.0,No,Yes,PhD,Low,7,8.6,Average Performer
S1586,Emma,Smith,student586@university.com,Female,20,Mathematics,84.09,40.67,63.74,65.0,84.37,7.93,83.99,89.3,C,16.9,Yes,Yes,Master's,Medium,9,5.6,Average Performer
S1587,John,Williams,student587@university.com,Female,22,Mathematics,,53.63,65.47,87.67,59.99,4.75,50.96,84.33,C,12.2,Yes,Yes,Bachelor's,Medium,7,4.6,Average Performer
S1588,Maria,Williams,student588@university.com,Male,24,CS,95.29,59.96,80.2,,87.84,3.39,51.06,60.45,A,11.5,Yes,Yes,PhD,Medium,9,4.7,High Performer
S1589,Ahmed,Jones,student589@university.com,Male,21,CS,68.65,41.89,58.91,59.43,95.59,4.2,73.92,91.94,D,6.8,Yes,Yes,PhD,Low,5,5.3,Needs Improvement
S1590,Ali,Brown,student590@university.com,Female,22,CS,79.25,76.47,79.58,90.06,72.09,0.91,77.1,92.96,B,13.3,Yes,Yes,PhD,Low,3,5.2,Average Performer
S1591,Liam,Johnson,student591@university.com,Male,22,Engineering,50.61,74.13,63.99,,62.23,8.66,63.74,94.12,C,22.1,No,Yes,High School,Medium,3,5.4,Average Performer
S1592,Ahmed,Jones,student592@university.com,Male,20,Engineering,66.6,45.82,64.21,81.29,69.96,9.58,77.58,63.75,C,6.5,No,Yes,High School,Medium,4,5.1,Average Performer
S1593,Maria,Johnson,student593@university.com,Female,20,CS,53.11,75.7,72.51,98.51,62.5,4.77,75.81,56.69,B,11.9,No,Yes,Bachelor's,Low,2,6.2,Average Performer
S1594,Maria,Brown,student594@university.com,Female,24,Business,76.09,99.92,83.65,76.14,50.06,2.21,67.46,55.2,A,7.8,Yes,Yes,High School,Low,3,7.8,High Performer
S1595,Maria,Williams,student595@university.com,Female,18,CS,90.87,96.67,83.82,59.37,82.52,6.65,82.59,70.0,A,15.1,No,Yes,,High,9,4.1,High Performer
S1596,Ahmed,Johnson,student596@university.com,Male,23,Mathematics,,40.16,56.99,66.03,52.13,4.52,97.9,71.47,D,7.3,Yes,Yes,,High,9,5.0,Needs Improvement
S1597,Omar,Smith,student597@university.com,Female,19,Engineering,,87.72,77.8,91.17,60.52,2.52,74.54,93.41,B,23.7,No,Yes,Master's,Low,8,7.6,Average Performer
S1598,Maria,Smith,student598@university.com,Male,21,Engineering,60.2,61.22,64.59,67.58,86.12,0.38,89.3,63.39,C,28.2,No,Yes,PhD,High,2,4.7,Average Performer
S1599,Emma,Jones,student599@university.com,Male,20,Business,56.03,43.82,63.01,86.18,83.29,8.9,62.38,81.34,C,9.8,No,Yes,,Medium,9,7.7,Average Performer
S1600,Ahmed,Brown,student600@university.com,Male,21,Business,75.55,57.76,70.98,88.87,53.67,7.97,88.1,89.41,B,11.3,No,Yes,High School,Medium,5,6.6,Average Performer
S1601,Liam,Jones,student601@university.com,Female,23,CS,53.96,59.3,61.64,75.06,83.0,8.29,82.45,63.46,C,9.0,No,Yes,Bachelor's,Low,8,8.4,Average Performer
S1602,Maria,Jones,student602@university.com,Male,23,CS,,71.39,82.62,89.16,96.53,4.4,81.98,63.36,A,9.7,No,Yes,High School,Medium,6,4.1,High Performer
S1603,Emma,Davis,student603@university.com,Female,24,Mathematics,51.57,79.67,68.65,65.85,53.73,7.53,94.65,83.46,C,12.8,No,Yes,PhD,High,2,7.9,Average Performer
S1604,Omar,Jones,student604@university.com,Female,22,CS,55.34,84.94,73.15,,70.78,5.81,61.67,86.31,B,12.0,No,Yes,,Low,1,6.9,Average Performer
S1605,John,Davis,student605@university.com,Female,24,CS,77.5,54.75,77.88,84.33,86.47,3.75,68.42,97.99,B,14.6,No,Yes,,Medium,4,6.3,Average Performer
S1606,Omar,Smith,student606@university.com,Female,19,Engineering,79.57,59.31,66.5,58.4,83.39,8.43,54.15,92.5,C,18.1,Yes,Yes,,High,4,4.7,Average Performer
S1607,Liam,Smith,student607@university.com,Female,18,Business,51.45,58.5,54.11,63.68,61.33,9.99,86.31,91.1,D,23.2,No,Yes,High School,High,7,5.2,Needs Improvement
S1608,Maria,Jones,student608@university.com,Male,21,Business,78.67,61.76,63.57,,58.15,8.99,92.19,84.62,C,27.1,No,Yes,Master's,Low,2,7.9,Average Performer
S1609,Liam,Smith,student609@university.com,Male,19,Mathematics,91.93,99.98,95.4,,89.21,7.76,70.29,55.92,A+,16.5,Yes,Yes,High School,Medium,4,4.7,High Performer
S1610,Ahmed,Brown,student610@university.com,Male,18,Engineering,86.12,86.68,87.74,74.67,97.81,7.48,67.84,90.46,A,27.7,No,Yes,,Low,10,6.6,High Performer
S1611,Sara,Davis,student611@university.com,Male,21,CS,56.56,98.5,79.5,,88.38,6.5,82.93,96.77,B,22.0,No,No,,Medium,1,5.0,Average Performer
S1612,Maria,Davis,student612@university.com,Male,19,Engineering,79.62,81.59,82.83,74.1,98.16,8.54,53.78,69.54,A,23.2,Yes,Yes,,Medium,7,6.4,High Performer
S1613,Sara,Jones,student613@university.com,Female,20,Business,83.61,64.38,75.09,94.07,80.25,4.93,64.69,65.68,B,18.1,No,Yes,,Medium,3,5.3,Average Performer
S1614,Emma,Smith,student614@university.com,Female,21,CS,51.86,63.38,76.91,86.8,96.45,1.82,68.31,76.12,B,18.1,Yes,Yes,,Low,8,5.8,Average Performer
S1615,John,Johnson,student615@university.com,Male,19,CS,92.77,69.31,78.3,65.73,84.52,7.68,75.93,97.82,B,18.3,Yes,No,Bachelor's,Medium,1,8.0,Average Performer
S1616,Ali,Davis,student616@university.com,Male,23,CS,95.31,65.01,79.94,69.76,95.44,9.2,73.83,52.54,B,17.3,No,Yes,,Low,1,4.2,Average Performer
S1617,Liam,Jones,student617@university.com,Male,18,Engineering,92.52,89.7,86.72,83.38,58.08,3.41,60.43,85.44,A,16.5,No,Yes,High School,Low,9,8.6,High Performer
S1618,Omar,Jones,student618@university.com,Female,19,Business,91.23,67.9,81.16,,90.78,7.83,77.04,90.73,A,24.4,No,Yes,Bachelor's,Medium,5,5.6,High Performer
S1619,John,Brown,student619@university.com,Female,20,Engineering,87.25,57.74,67.82,58.94,59.84,2.74,96.29,89.44,C,14.7,No,Yes,PhD,High,4,7.0,Average Performer
S1620,Maria,Williams,student620@university.com,Female,24,Mathematics,81.67,86.49,75.25,75.73,51.37,9.43,51.35,78.34,B,10.2,No,No,PhD,Medium,4,5.1,Average Performer
S1621,Sara,Williams,student621@university.com,Male,21,CS,83.93,91.27,81.11,55.94,75.88,6.83,84.02,96.03,A,8.4,Yes,Yes,,Low,8,5.8,High Performer
S1622,Omar,Davis,student622@university.com,Male,21,Mathematics,,65.23,73.87,63.97,65.91,5.69,81.24,56.73,B,27.0,No,No,,High,9,6.3,Average Performer
S1623,Sara,Brown,student623@university.com,Male,21,Business,83.12,80.07,81.68,84.3,52.18,7.8,96.22,62.26,A,26.6,No,Yes,Master's,Low,7,7.4,High Performer
S1624,Ahmed,Brown,student624@university.com,Male,20,CS,66.39,43.53,65.56,53.89,99.02,8.13,82.27,65.35,C,11.1,Yes,Yes,PhD,Low,8,8.4,Average Performer
S1625,Sara,Brown,student625@university.com,Female,18,Mathematics,68.8,71.77,73.35,83.12,83.32,8.92,81.24,50.43,B,8.0,Yes,Yes,PhD,Medium,2,8.3,Average Performer
S1626,Ahmed,Davis,student626@university.com,Male,21,CS,94.85,42.7,73.7,95.04,95.09,9.01,88.49,68.53,B,29.0,Yes,Yes,Master's,Medium,10,5.7,Average Performer
S1627,Emma,Williams,student627@university.com,Male,18,Business,50.86,41.75,64.18,98.47,99.95,0.53,63.39,58.03,C,17.1,Yes,Yes,Bachelor's,Medium,7,4.4,Average Performer
S1628,Omar,Brown,student628@university.com,Male,19,Business,84.94,76.78,75.13,60.83,69.6,1.23,79.79,86.23,B,7.3,Yes,Yes,,Medium,4,8.6,Average Performer
S1629,Omar,Smith,student629@university.com,Female,23,Business,97.74,58.2,79.87,87.44,62.74,8.26,75.97,70.75,B,10.4,No,Yes,,Medium,8,4.2,Average Performer
S1630,Ali,Jones,student630@university.com,Female,23,Engineering,85.31,84.55,78.25,96.32,59.19,9.46,71.92,85.22,B,22.6,No,Yes,,Medium,10,8.4,Average Performer
S1631,Maria,Jones,student631@university.com,Male,18,CS,99.7,93.76,89.59,54.57,75.76,3.08,53.97,64.68,A,7.0,Yes,Yes,Master's,Low,8,4.1,High Performer
S1632,Ahmed,Johnson,student632@university.com,Female,18,Engineering,84.38,48.36,67.95,70.7,80.3,0.09,64.63,56.6,C,15.8,Yes,Yes,,High,10,8.9,Average Performer
S1633,Ali,Johnson,student633@university.com,Female,23,CS,51.72,83.47,73.69,95.97,73.62,3.23,64.0,56.6,B,15.7,No,Yes,,Low,2,4.1,Average Performer
S1634,Sara,Davis,student634@university.com,Female,21,Business,91.35,70.87,71.61,60.14,69.36,3.83,86.21,60.16,B,22.1,No,Yes,,Medium,9,4.1,Average Performer
S1635,Sara,Davis,student635@university.com,Female,22,Business,64.23,46.73,58.76,96.69,58.41,7.61,96.03,55.76,D,10.0,Yes,Yes,,Low,6,6.5,Needs Improvement
S1636,Ali,Jones,student636@university.com,Female,22,Mathematics,72.3,79.1,77.93,76.36,72.09,0.48,61.54,61.03,B,29.6,No,Yes,High School,Low,5,7.3,Average Performer
S1637,Omar,Smith,student637@university.com,Male,20,CS,65.6,76.57,65.84,54.99,54.26,2.13,53.73,78.95,C,8.9,Yes,Yes,Master's,Low,9,5.8,Average Performer
S1638,Sara,Williams,student638@university.com,Male,24,Business,63.43,70.94,68.47,72.49,93.25,8.94,100.0,62.82,C,20.0,No,No,Bachelor's,Low,3,7.0,Average Performer
S1639,Liam,Williams,student639@university.com,Male,23,Mathematics,71.57,95.59,72.16,66.31,52.35,1.55,84.56,67.15,B,13.2,Yes,Yes,High School,High,5,8.2,Average Performer
